clean_text,label
hook know afford stop one moment soon forget know afford stop one moment soon forget intro man duke love girl duke tore dog tellin man shit wild man real let tell verse yo came type game type girl givin fake cellphone name big fame like cats big things jewels chipped money clip phone flip six range seen ave spotted ass fat could see front spot like paparazzi shot glance catwoman stance fat booty pants hot damn name love came neck wrist laced little make schwinns reebok gym tone frame sugar spice thing made tried play low key keep asked dance like yo leavin hour later sounds jamaica sippin cris straight skankin windin waist scene fam throwin jam fareed stand big things plans brother big mu makes space move yo man mos baby let introduce turned around say word pretty bird priorly observed tryin play herb yeah shocked hell get together played along pretended never met feelin oh fine name mos sharice heard much good nice finally meet moved booth reserved crew especially honey love ended sittin directly next type polite lookin skeptically cause baby girl got right weaponry designer fabric shoes accessories chinky eyes sweet voice fuckin mentally conversated made laugh yeah know bro even though know steelo wild sweet yo bout murk say peace family hop like gon leave dance hook know afford stop one moment soon forget know afford stop one moment soon forget interlude blew whole head duke like word played low though like yeah aight come let go niggas mad niggas sick tell ya yo honey blazin yo looked like jayne kennedy word bond mother man ill man take dance floor start whisperin verse yo let apologize night know right baby know like brothers comin right understand feelin besides dance really original laughed traced arms across shoulder blades playin lovers rock got folded fingers waist heatin blood like arizona summer song finished whispered honey let exchange numbers scene weeks datin late night conversation crib heart racin tryin cool patient touched eyelids room fell silent walked away smilin singin gregory isaacs like showin tan line tattoo playin sade sweetest taboo burnin candles plans got cancelled man smashed like idaho potato call come say ginseng tree trunks rockin funk cockin knees champion lover ease three months call feel runnin fever six months tellin desperately need nine months flu like symptoms shorty around need knock really tryin lock midnight hook go burn stoge,rap
intro tired game ever stop play sight mind verse know communicate instead coming blows roll stopping us burning control strange burning sun buy save war peace old game really want play could close eyes still could say us could try nobody wins gravity got hold us pre chorus could try put growing flame using fear fuel burning name take long cause words burn gonna blame chorus crying crying crying shame crying crying crying shame crying crying crying shame shame shame verse beginning show number people numbers coming home could close eyes still close mind alone could close heart care gravity got hold us terrific price pay true sense word using learned true sense word losing pre chorus tired game ever stop say blood fate play sight mind gonna blame chorus crying crying crying shame crying crying crying shame crying crying crying shame shame shame,rock
intro hey looking good love yeah met lot women tour ran em sure good love said like baby yeah gon fight think good love yeah sound right baby feels good first class flights almost home keep still let go verse fresh plane bent note little pay rent tired road shows booked need something home cooked like baby straight door straight floor already high light one got home trying chill keep still gotta hit block get little gnac fuck hood see niggas good jake asking music loud tell like baby throw little dice head crack twice light something starting feel nice loopin around let go peel cause keep still haha hook hey looking good love yeah met lot women tour ran em sure good love said like baby yeah gon fight think good love yeah first class flights almost home keep still let go verse hat low enough short sleeves cuff aston martin sitting outside tough shorty shotgun black hillary duff sheek big like puff club low every last hoodlum feel baby boy tryna ice grill keep still walk know nice polite let real lift shirt light let cause trying fight dead right like baby anyway trying see else see shorty staring way sorry baby girl gotta disappear cause keep still hahaha hook hey looking good love yeah met lot women tour ran em sure good love said like baby yeah gon fight think good love yeah first class flights almost home keep still let go verse betty wright knockin got em rockin electric slide block yeah poppin got em going crazy like baby feels good sit gotta get move fat ass around care watching keeping real cause keep still let go hook hey looking good love yeah met lot women tour ran em sure good love said like baby yeah gon fight think good love yeah first class flights almost home keep still outro good love yeah good love said like baby good love yeah keep still,rap
produced clark kent intro pain da ass clark kent gunshots okay reloaded motherfuckers think big time fuckin jay gon die big time come pain gunshots jigga jigga bigga bigga nigga figure figure verse jay notorious yeah yeah yeah ayo peep style way cops sweat us uh huh number one question feds get us uh huh got vendettas dice games ass bettors uh huh niggas pump wheels drive jettas take ya verse notorious jay hit ya back split ya uh fuck fist fights lame scuffles uh pillow case face make shell muffle woo shoot daughter calf muscle mhm fuck tussle nickel plated sprinkle coke floor make drug related haha hated verse jay notorious fade uh pump willie run stunt silly uh huh scared sent little mans come kill uh con trilli packs mac milli squeezed left paramedics breathin soft ya name verse notorious shot ya mob ties like sinatra uh peruvians tried paid yet tryin push made yet rolex bracelets frostbit rings niggas round way call igloo stick motherfucker chorus clark kent jay biggie smalls nigga shit drawers brooklyn goin marcy right stop bed stuy stop nigga verse jay notorious jay big smalls nigga shit drawers brooklyn represent hit fold crazy think little bit rhymes play marcy varsity chump jv jigga jay verse notorious biggie baby uh bed stuy flow malicious delicious fuck three wishes made road riches gemstars mom dishes uh gram choppin police van dockin ds doors knockin verse jay notorious keep rockin yeah mister nice guy twist shit fuck back pistols blazin hot like cajun uh hotter even holdin work days inn new york plates outside get fuck ride verse notorious jay keep hands high shit gets steeper uh comes grim reaper frank white need keys innkeeper right chill homie bitch shoney told holdin drugs pharmacy harmin pardon pass safe blaze place six shots case brooklyn brooklyn brooklyn chorus clark kent jay biggie smalls nigga shit drawers brooklyn goin crown heights stop brownsville stop nigga brooklyn brooklyn brooklyn hah hah jay biggie smalls nigga shit drawers brooklyn goin bushwick stop fort greene stop niggas verse jay notorious yeah yeah yeah mc flu yeah rhyme sick trying made fortune peru extradite china white nigga please like short sleeves bear arms um stay way clear gone uh verse notorious gutta two spots dollar hits blue tops uh huh gotta go coolio mean gettin hot fay twins probably two pacs uh get tu pac verse jay notorious uhh uhh uhh time separate pros cons uh platinum bronze butter soft shit leather fonz uh diamond,rap
turn turn turn turn looking back looking back yesterday right track highway dream awake world spins round elevate sky high turn turn turn turn time everybody scene alibi written magazines turn sky high turn turn turn turn dream awake world spins round let elevate fly sky high turn turn turn turn,pop
verse seek light time confusion glowing ahead instead slipping bit much could chew chorus could swallow baby ready slow take time evolve could swallow baby ready slow verse lot learn table manners grace wait turn time came clear slate much much plate chorus could swallow baby ready slow take time evolve could swallow baby ready slow bridge take medicine crawl walk think open mouth talk advocate joy find little heart desire follow chorus whoa baby ready slow take time evolve could swallow baby ready slow baby ready could swallow baby ready slow take time evolve could swallow baby ready slow outro afraid year gonna alright performer take time much time,rock
intro lil mo yo deal son pulling crib call came yo gettin simple get left around better get came gone sundown comin swinging soon hear bell ringing ding got five seconds count get cement uh wait place call jake locked birthday keys thrown away verse boy could sworn told phone numbers pager mean jack gonna start actin crazy save even try play uncalled insecurities chorus ever give time time time fightin stupidest little things little thing little things way actin lately right right right gonna shady lady verse boy many time gotta tell road answer phone every single time rings next time leave message stop thinkin screamin cheatin know steez repeat chorus nicole verse three baby make feel way never thought change especially towards saying things makin believe insecure reason cause repeat chorus,rb
intro jay aaliyah sup baby girl ohhh thought talk long time missing hey ey ey ey tim missing missy missing rashad missing mom missing pop missing dame missing damn missing verse jay aaliyah listen different yous four page letters addition ever loved somebody used get party poppin used party hop used hamptons party lot breakfast club part roc used make special names food ate remember cereal pie one favorite plates miss well dame told tell doin well due circumstances could bellevue got tell looking us little angel know hook jay aaliyah brooklyn missing detroit missing new orleans missing philly missing long lost without uncle missing family missing fans missing valerie missing damn missing long lost without verse jay aaliyah star mad grant interview dissin cause dissed believe nerve dude cause memory bring pistols got issues enough lame never seen pain like parents pain know god protecting used read seat soul know god perfecting extra hue darker texture intellectual professional little purple star good earth miss hook jay aaliyah houston missing missing missing chicago missing long lost without kidada missing shock missing carline missing tiny missing long lost without verse jay way big missing pac missing feel presence physical across world blocks miserable left void lot little yous original identical studied flows watched interviews swear hip hop ten gotta left paws footprints game hood feeling music hooks man try follow memory lane man big ashamed see new york gang bang pac feel thing use name vain guess issue proves much niggas really miss outro jay aaliyah pun missing big missing left eye missing jay missing jam master jay freaky tah scott la rock list goes world missing hood missing wondering know mean miss miss goes memory fallen soldiers soldiers soldiettes across world miss gon hold living memories forever never gon let go bridge aaliyah jay remembering death though since went away really feel like talking celebrating life know mean one love baby understand yes yes thing without yes damn missing hook aaliyah long lost without gonna said needing wanting said need wondering heart still mine wanna cry sometimes miss,rb
verse come mountain gone long spring upon us follow ornate song settle fire yearning come back home back verse world alive outside home run forest settle sun darling barely remember beside come back home back come back home back interlude evening light woman woods came give word old man morning tide sparrow seagull fly johnathan evelyn get tired instrumental chorus lie top barringer hill tell anything want old lie call back back chorus lie top barringer hill tell anything want old lie call back back back back back back,rock
intro yeah oh get trash said get know happens around man woo let go better watch cause come stoppin see morning sun give us room thing cause come hurt one erybody come get floor grab someone verse man first boss want get across man even dentist hates floss pull club pinto like porsche garbage bag one windows spray painted doors flames em michigan plates name em baby shady come get dames want stupid quit tryna run games immune cupid tryna put claims cause last man climb back try kick gas half gallon could last chance gettin home get lap dance got tattoo right ass man streets warren michigan call em tramp stamps means belongs time put damn clamps show hussy man get amped dance chorus everyone knows one likes alone get floor grab somebody nothin white trash party white trash party let us little bash anyone asks one us trash know better ask somebody cause white trash party white trash party verse pull fifth bacardi underwear walk around party without care like body without head lookin like zombie night living dead tomorrow probably still high get bed til feel like hit sharp part hammer mixin hennessy fanta pepto mylanta woo shoot gift like hollerin die santa missed tree hit rudolph two innocent bystanders yeah quit tryna play wall like paul get floor beat drops stop stallin call stephon marbury rap darlin cause soon throw kelly start ballin makin rain ladies minis throwin ones fives tens even twenties throwin quarters nickels dimes pennies skinnies man bunnies denny north east west comes trailers south parks muffle cause homie hood tighter kenny ladies belly button innie outtie hop minivan let get rowdy come chorus everyone knows one likes alone get floor grab somebody nothin white trash party white trash party let us little bash anyone asks one us trash know better ask somebody cause white trash party white trash party bridge whether black white purple misunderstood give fuck doin shit long know evil damn good get floor man rep hood verse honey let pricks trip make quick dip go doughnuts hospital parking lot cause girl got sick whip kick back window outta gremlin put two milk crates trunk rip stick shift make five seater damned feed chick like split piece dry pita need tank top wife beater rip tree ground flip upside fore turn new leaf clown tell raw still need unthaw feel,rap
intro tank celebration oh girl let celebrate yeah celebration oh girl let celebrate verse tank baby tonight come unwrap gift find stores tailor made kind shit pre chorus tank like oooooooh wanna miss feels like christmas like oooooooh yeah holiday open business chorus tank got bottle rose baby gon celebrate make feel like birthday baby girl let celebrate private party wait celebrate body baby girl let celebrate like fourth july thighs like fireworks light sky need reservation invitation love making celebration verse tank baby let close door bout teach sex education since passed every course hats graduation pre chorus tank like oooooooh wanna miss feels like christmas like oooooooh yeah holiday open business chorus tank got bottle rose baby gon celebrate make feel like birthday baby girl let celebrate private party wait celebrate body baby girl let celebrate like fourth july thighs like fireworks light sky need reservation invitation love making celebration verse drake baby tell feel say real girls never perfect perfect girls real agree guess wait see cause swear act like perfect way nothing matters cept let one blind remember love please allow remind know left came right back find even though like past got bright future behind oh damn oh girl must admit look amazing next girl crazy sexy cool stayed obsessed school good cause know grades impress free days get many like every time spend time feels like first time cause never spend enough time catch worst time like worth time control tonight made happen celebrate moment give one time bridge tank ohhhhhhh wanna celebrate night bought party favors light alright feeling tryna lay could count five four three two one pre chorus tank like oooooooh wanna miss feels like christmas like oooooooh yeah holiday open business chorus tank got bottle rose baby gon celebrate make feel like birthday baby girl let celebrate private party wait celebrate body baby girl let celebrate like fourth july thighs like fireworks light sky need reservation invitation love making celebration outro drake give one time one time ce ce celebrate moment give one time,rb
verse writer greatest time nigga ask around great long time grind amazing mines gotta pass crown taking mines shine wristwatch make chicks hot lil head car whip wop tell kick rocks thinking gon get guap got enough train tell bitch hop real hip hop kid drop slow dog pit stop play like melo keep big shot shoot pushing work sling shot already king chin checked ring waiting right pitch never swing mask black gloves black everything black mag black snub floormat everything respect would sick niggas talking mean look make hard look come shake whole block shook live er hotter leave whole strip red prada match body track bottle crack niggas act like woke forgot rap back verse cassidy hi haters keep getting high haters grown chaser high skyscraper homes home mom acres much land man neighbor beggar need loan favor get cash mad got vapors lot niggas wish cas diamonds probably make go blind see cause diamonds shining like finger bus truck three tv dropped three cd getting started new album coming bout get retarded shit pardon french motherfucker hustling got jumping like vince motherfucker yeah boy zone show ass like artist formerly known prince motherfucker convince motherfuckers got bars sprint motherfuckers go ahead nonsense motherfucker cause said make rain even make rinse motherfucker never fought homicide attempts motherfucker jokes could get smoked like incense motherfucker gee hung get lynched motherfucker walk limp motherfucker pimp motherfucker,rap
verse well baby stand little head hand oh god believe happening baby gone alone looks like end verse back street trying remember oh start know care much stranger touch hold man chorus never thought alone far line know mind afraid wasted time verse autumn leaves got thinking first time fell fell love boy much loved boy well farewell verse live day day dream tomorrow oh hours go like minutes shadows come stay take little something let go away chorus could done many things baby could stop mind wonderin left behind worryin bout wasted time verse ooh ooh ooh ooh ooh another love come gone ooh ooh ooh ooh ooh years keep rushing remember told went sometimes keep together got leave alone chorus get search baby get mine maybe someday find really wasted time,rock
intro ooh yeah oh ooh love love love ooh ahh ooh verse long lovesick youngsters goodbye used friends remember vacation day wasted felt different long casanova farewell long lost friends remember kisses hits misses never knew love like pre chorus boys thought loved know love til knocked door boys wished loved know love never feeling chorus say love love love love love love know love loved loved loved yeah love love love oh yeah love love love know love til knocked door verse long travelling soldiers reminisce boy cross town peace wide eyed genius hollywood dreams said never one tied long high school teacher damn crush reach ya remember guys never right glad found time pre chorus boys thought loved know love til knocked door boys wished loved know love never feeling chorus say love love love love love love know love loved loved loved yeah love love love oh yeah love love love know love til knocked door bridge oh know know til let know see could ever happy never loved way today oh never since loving came way chorus oh say love love love love love love know love loved loved loved yeah love love love ooh love love love know love til knocked door say love love love love love love know love loved loved loved yeah love love love ooh love love love know love til knocked door,rb
intro different uh huh baby say different uh huh yeah bom bom bom bom yeah cheated know gon feel bom bom bom bom yeah need tell something check uh ginuwine check verse say love one time loved different tell shoes would think would trust feeding rap different mentioned doin wicked second thoughts cuz want chorus say want trust told leavin know tellin different hell different cheated creepin say trust know tellin different hell different cheated verse check like saying goes reap sow goes around comes back around five times harder pretty sure thinkin totally rimmed drop top wit hugged kissin get want want happen drop go back man cuz really chorus interlude baby uh uh uh uh uh uh say uh uh uh ya feel uh uh uh ya feel uh uh uh ya feel ya feel ya feel ya feel ya feel breakdown uh woo woo uh ya see tell baby went far baby shit yo bring bridge bridge baby tell one thing could yo know blew wanna get even baby please tell reason tell tell wanna get caught drama want tell cheat tell cuz tell know shit baby would chorus,rb
verse one look love may see weaves web mystery raveled threads rend apart hope place lover heart hope place lover heart verse whispering world sigh sighs ebb flow ocean tides one breath one word may end may start hope place lover heart hope place lover heart chorus look love may dream leave give wings love meant hope home heart free verse heavens journey far roads life wanderers let love rise let love depart let hope place lover heart hope place lover heart chorus look love may dream leave give wings love meant hope home heart free outro hope home heart free,pop
intro pain caller yo nappy boy radio live boy pain love rap music listen uh got caller line one caller problem hello radio pain going yeah going good girl things used got need brand new chris brown pain okay heard first nappy boy radio love boys gon aw chorus pain chris brown hey want lovey dovey lovey dovey kiss kiss kiss kiss mind fantasize bout getting hating hating wanna diss diss diss mine fine thick hey want lovey dovey lovey dovey kiss kiss kiss kiss mind fantasize bout getting hating hating wanna diss diss mine fine thick verse chris brown pain country boy tappahannock ah woo reside shawty understand ah woo know turned eighteen get little mannish ah woo see bandana hangin means like bandit like like bandit bandit ah woo pre chorus chris brown pain got paper girl woo lamborghini woo spider seats woo never seen ah woo get shawty parkin lot pimpin donk know want chorus pain chris brown hey want lovey dovey lovey dovey kiss kiss kiss kiss mind fantasize bout getting hating hating wanna diss diss diss mine fine thick hey want lovey dovey lovey dovey kiss kiss kiss kiss mind fantasize bout getting hating hating wanna diss diss mine fine woah thick verse chris brown pain epitome demonstration got remedy feelin hatin anatomy bird like yeah heard right girl king means fly ah woo pre chorus chris brown pain girl woo get poppin woo roll woo stoppin ah woo get shawty parkin lot pimpin donk know want chorus pain chris brown hey want lovey dovey lovey dovey kiss kiss kiss kiss hey mind fantasize bout hey getting hating hating yeah wanna diss diss diss mine fine thick thick yeah hey want lovey dovey lovey dovey kiss kiss kiss kiss mind fantasize bout getting yeah hating hating wanna diss diss hey mine fine hey thick verse pain ayy ayy ayy ayy shawty let holla hot hot hot hot think hollerin king town take look around teddy penderazdown spot spot spot spot yeah got money yeah baby girl problem yeah rollin shawty yeah let hit mcdonald ha tp cb nappy boy ah ow ah ah ah oh ooh wee chorus pain chris brown hey want lovey dovey lovey dovey oh oh kiss kiss kiss kiss mind fantasize bout oh woah getting woah hating hating wanna diss diss diss mine fine fine thick hey want lovey dovey lovey dovey girl kiss kiss kiss kiss yeah mind fantasize bout getting getting shawty hating hating wanna diss diss pain chris brown mine fine thick outro chris brown pain yeah yeah,rb
verse million miles sun people get ready get ready cause comes light beautiful light horizon eyes oh beautiful oh beautiful mother told son life gonna go far right love know wherever go always come home chorus ohh ohh ohh ohh ohh ohh verse thousand miles moon come long way belong share view night glorious night horizon another bright sky oh beautiful oh irrefutable father told son sometimes may seem dark absence light necessary part know never alone always come back home chorus ohh ohh ohh ohh ohh ohh always come back back bridge every road slippery slope always hand hold looking deeper telescope see home inside chorus know wherever go never alone always get back home ohh ohh ohh ohh ohh ohh outro million miles sun people get ready get ready cause comes light beautiful light horizon eyes,rock
intro girl stood mmhmm well guy really like much yes honey love fun lot nice things know used nice stuff done lately verse used time would pamper used brag time friends seem think peachy keen friends say neglect mind right refrain done lately ooh ooh ooh yeah done lately ooh ooh ooh yeah verse used go dinner almost every night dancing til thought lose breath ah seems dancing feet always couch good thing cook else starve death shame refrain done lately ooh ooh ooh yeah done lately ooh ooh ooh yeah bridge never ask deserve know truth seem think god gift earth telling way ought thankful little things little things seem give always putting today soap opera says got one life live right wrong refrain done lately ooh ooh ooh yeah done lately ooh ooh ooh yeah done lately ooh ooh ooh yeah done lately ooh ooh ooh yeah get done lately ooh ooh ooh yeah done lately ooh ooh ooh yeah done lately ooh ooh ooh yeah done lately ooh ooh ooh yeah done lately ooh ooh ooh yeah done lately wild swear,rb
intro boz chilli hey ha ha goes yeah cuz abouts flow fellas right fellas comin back sexy tip ya know sayin dresses dresses brother brother get get tlc back mic ya know ha ha get woo wee verse boz get get ready real good time gonna try blow mind see sounds nasty get let thang hang could fool around know want yeah make happy oh hook get get get get get get get verse boz chilli get yeah nothing wrong freakin night long groove feels good doin get leave cares behind leave cares behind let try find find spot spot gets hot ha ha let ohhhhh hook get get get get get get get break boz left eye one time huh ha ha ha woo uh know like know talkin ahh know done nasty verse left eye boz yo left thinkin think leaves ease tension easin tension loosen enough clenchin whatever mentioned mentioned mention hand wit question question hand ready make feel definition man man man hot woah ohhh ohh guess cause comes feelin free free villains civility sexuality formality reality touch morning walk away walk away commence yawnin commence stay come stay rest day day enough tongue play play play back back forth hey like kiss come goes little somethin like break chilli tlc oh uh oh oh oh oh make wanna sing uh uh oh oh ohhhhhhh uh oh oh oh oh get get yeah hey yeah uh uh oh oh oh oh wanna love baby wanna love baby wanna love baby wanna love baby get get freak night get get freak night get get freak night get get freak night mo dresses mo dresses brother got get wanna baby baby baby talkin know sayin baby baby baby got fish ocean,rb
intro pitbull dance yes redone love next dance yes lo love next verse pitbull shimmy shimmy ya shimmy yam shimmy yay old dirty dog day way jos girl go one way ay mi madre check maybe turn maybe none business work let get dale verse jennifer lopez pitbull nobody knows feeling inside find stupid hide love make love baby yeah make love many ways wanna touch tonight big girl got secrets time yeah love make love baby yeah make love chorus jennifer lopez would perfect world together let got one life learned cares gonna say let wanna dance love dance wanna dance love dance interlude pitbull dance yes love next dance yes love next verse jennifer lopez pitbull baby fire lighting way move boy reason enough love make love baby yeah make love behave oh want much lips taste like heaven stop yeah love make love baby yeah make love chorus jennifer lopez would perfect world together let got one life learned cares gonna say let wanna dance love dance wanna dance love dance verse pitbull mr worldwide world beautiful woman modern day hugh hef uh yes playboy death uh yes really worldwide uh yes mami let open treasure chest play dates play mates king snatching queens checkmate think rumor really world moon luna make women comfortable call bloomer even show love cause sue ya told hallelujah blessed day ahead everyday yesterday want recipe real simple little bit voli open sesame interlude pitbull dance yes love next dance yes love next chorus jennifer lopez would perfect world together let got one life learned cares gonna say let want dance love dance want dance love dance,pop
verse give lifetime love songs mankind chorus love sing songs sing sing songs love sing truly verse around world find love universal language knew time chorus love sing songs songs sing sing songs love sing love sing songs songs sing sing songs love sing truly oo oo ooh verse song everyone wanna thank done chorus love sing songs sing love sing songs sing sing songs love sing sing songs love sing truly really oo oo oo oo ooh love sing songs sing love sing songs sing sing songs love sing sing songs love sing really truly oo oo oo oo ooh chorus outro love sing songs sing love love sing sing songs songs songs sing sing songs love sing truly really woo woo woo woo love sing songs sing love sing songs sing sing songs love sing woo,rb
verse david schmitt caught feel hands need chase relate keep pace like dyin pre chorus david schmitt say okay left phone cab get chorus david schmitt kyle even gettin started blackout time got nothing waste let go little harder fire blackout way gettin started verse david schmitt see face cigarette wrong way inhale top lungs dyin pre chorus david schmitt say okay left phone cab get chorus david schmitt kyle even gettin started blackout time got nothing waste let go little harder fire blackout way gettin started blackout time got nothing waste let go little harder fire blackout way gettin started bridge david schmitt stop til say stop til say stop til say goin goin goin goin go go stop til say stop til say stop til say goin goin goin goin go chorus david schmitt kyle even gettin started blackout time got nothing waste let go little harder fire blackout way gettin started blackout time got nothing waste let go little harder fire blackout way gettin started outro david schmitt stop til say stop til say stop til say goin goin goin goin go gettin started stop til say stop til say stop til say goin goin goin goin go gettin started,pop
verse drivin car damn near cut fast lane better slow refuse change direction best make mind get caught intersection minor traffic lights hook sending mixed signals get right get left seem like ready get way sending mixed signals get right get left tell sorry get lane slowin slowin verse moving faster catching speed yes car looks good know try speed like teach know ready open road hook outro warning signs never cared crashed learned lesson take care damage need admit accidents happen cool way reversed instrumentals psychedelic notation,rb
intro gotta deal shit ayy yo niggas must fuckin mind yo yo old shitty dick ass niggas thinking dog pull another motherfuckin rabbit hat yo niggas fucking dumb think got trick motherfuckin sleeve bitch ass niggas fuck niggas thinking niggas thinkin sittin around doin nothin oh god niggas serious chorus hood hood hood nigga cut wood oh niggas actin wolves better bust gon pull hood hood hood nigga cut wood oh niggas actin wolves better bust gon pull post chorus yo yo yo yo yo yo yo yo yo yo yo yo yo yo verse man cats know gon fuckin nigga like last heard niggas havin sex uh sex woo show love yeah homo thugs nah empty reload blow slugs boom gonna explain fuckin man even squash beef touchin hand aight fuck chumps yeah jail cat kool aid lips pumps uh fuck niggas think broads know one way dog woo know get know bite bite bark little know fight fight know chase cat tree man give niggas business fuckin crazy chorus hood hood hood nigga cut wood oh niggas actin wolves better bust gon pull hood hood hood nigga cut wood oh niggas actin wolves better bust gon pull post chorus yo yo yo yo yo yo yo yo yo yo yo yo yo yo verse come guns drawn blam blam lungs gone sons mourn dusk til dawn uh night time belongs dog street past midnight look em morgue yeah play cats cause got nothin say cats uh mothers really love em please pray cats aight cause know niggas hard headed got patience uh want havin patience turn patients trips icu cause see trying get away shit real nigga dogs right see niggas right get em boys right alright yeah dogs uh dogs uh yo baby creepin fog til ask know gon roll like niggas hit every block job chorus hood hood hood nigga cut wood oh niggas actin wolves better bust gon pull hood hood hood nigga cut wood oh niggas actin wolves better bust gon pull post chorus yo yo yo yo yo yo yo yo yo yo yo yo yo yo verse get apes doin crime stomp niggas like grapes makin wine yeah five cd mad rhymes aight hit positive shit know lyin really wanna stop niggas dyin stop niggas tryin yeah cause really got time waste thought told get fuckin bums face aight lookin grill might nice cut uh huh split ass two yo,rap
intro world world blood world world verse know carter straight launchin pad marchin moon motherfucker mars back cleaner laundry mats jumpin somethin countries companies junkie cannot order flew took water back order go iraq get car gas tell crackers war need automatic tick boom goon go zoom smell fumes vrooms young tune room gimme room doomed soon get chips doubloons would never another groom unless assume bitch givin womb let bloom let boom pop early like firecrackers last week june gettin lunch like noon gotta eat scarface diamond teeth haha hook reala nigga call scarface reala nigga call scarface world world reala nigga call scarface nobody know name know face world world reala nigga call scarface world world nobody know name know face world world reala nigga call scarface verse lord protect friends take care enemies come niggas kill save energy sorry world mommy dropped clinic tried mimic prob ly catch sick disease six degrees leanin prometha tha tha thazine centipede men move women speed bout spinach cheese dough cheddar fetti gwap money moolah mozzarella et cetera et cetera fuck competitors fuck rappers fuck editors fuck head state fuck gates surroundin prisoners motherfuckers prey predator see dreadlock tough bamm bamm bedrock tied game like wedlock say hello red dot say goodbye life say hello satan devil flesh rebel best complainin live hell blessed scarface hook reala nigga call scarface reala nigga call scarface world world reala nigga call scarface nobody know name know face world world reala nigga call scarface world world nobody know name know face world world reala nigga call scarface reala nigga call scarface reala nigga call scarface world world reala nigga call scarface nobody know name know face world world reala nigga call scarface world world nobody know name know face world world reala nigga call scarface,rap
verse remember walls built well baby tumblin even put fight even make sound found way let never really doubt standin light halo got angel pre chorus like awakened every rule breakin risk takin never gonna shut chorus everywhere lookin surrounded embrace baby see halo know savin grace everything need written face baby feel halo pray fade away post chorus feel halo halo halo see halo halo halo feel halo halo halo see halo halo halo verse hit like ray sun burnin darkest night one want think addicted light swore never fall even feel like fallin gravity begin pull back ground pre chorus like awakened every rule breakin risk takin never gonna shut chorus everywhere lookin surrounded embrace baby see halo know savin grace everything need written face baby feel halo pray fade away post chorus feel halo halo halo see halo halo halo feel halo halo halo see halo halo feel halo halo halo see halo halo halo feel halo halo halo see halo halo halo halo ooh chorus everywhere lookin surrounded embrace baby see halo know savin grace everything need written face baby feel halo pray fade away post chorus feel halo halo halo see halo halo halo feel halo halo halo see halo halo halo oh oh feel halo halo halo see halo halo halo feel halo halo halo see halo halo halo,pop
intro jay je adore jay course love love real chorus biz markie jay love girls girls girls girls girls adore yo put number paper cause would love date ya holla come tour yeah verse jay got spanish chica like roam call cabron plus maricon said likes cook rice likes home like un momento mami slow tempo got black chick know act always talkin neck makin fingers snap like listen jigga man care rap better got french chick love french kiss thinks bo derek wear hair twist cherie amour tu es belle merci fine fuck giving hell got indian squaw day met asked tribe red dot feather said need know ho get better chief lots dough spanish chick french chick indian black fried chicken curry chicken damn getting fat arroz con pollo french fries cr pes appetite destruction scrape plate love chorus tip jay girls girls girls girls uh huh girls adore yo put number paper cause would love date ya holla come tour love girls girls girls girls girls globe come scoop coupe sitting deuce zeros fix hair mirror let roll come verse jay got young chick immature like buy reeboks like show public throw tantrums floor got toss couple dollars shut holla got project chick plays part goes heart baby girl thorough start hid drugs narcs hid guns parts got model chick cook clean dress ass walk mean thing wrong always scene goddamn fine parties time get frequent flier mileage stewardess chick look right tight blue dress thick gives extra pillows seat back love introduce mile high club young chick stewardess project model means fly rough early plus know tae bo means new school pop pills stay beef never problem first class seat love chorus slick rick jay girls girls girls girls girls adore yo put number paper cause would love date ya holla come tour love girls girls girls girls girls globe come scoop coupe sitting deuce zeros fix hair mirror let roll verse jay got paranoid chick scared come house hypochondriac says ouch whip doin daddy got chick peru sniff peru got cousin customs gets shit got weed head chick always catch shit crazy girl wanna leave always forgets got chinese chick leave quick cause kept bootlegging shit man got african chick eddie murphy skull like jigga man treat like animal like excuse ms fufu met ass dead broke naked want half got ho twelve million sold mami narcoleptic always sleeping hov got tie back head like deuce bigalow got many girls across globe love outro jay biz markie tip slick rick girls girls girls girls girls adore yo put number paper cause would love date ya holla come tour love,rap
