user,item,weight
966,333,1129
966,349,1026
966,458,186
966,464,235
966,466,2448
966,485,252
966,498,363
966,523,546
966,526,349
966,543,709
966,679,291
966,1378,293
966,1449,369
966,1632,239
966,2025,525
966,2521,773
966,3404,267
966,4432,245
966,8155,290
967,65,103
967,182,119
967,221,78
967,225,110
967,422,251
967,439,173
967,492,316
967,498,106
967,507,637
967,510,285
967,533,52
967,618,901
967,816,370
967,840,97
967,1091,219
967,1180,321
967,1182,65
967,1186,76
967,1197,753
967,1513,178
967,3097,93
967,3462,64
967,3743,350
967,4189,137
967,4828,175
967,5313,257
967,6120,82
968,53,464
968,64,204
968,208,617
968,226,331
968,234,214
968,424,392
968,432,404
968,440,200
968,444,565
968,604,293
968,629,311
968,703,262
968,757,334
968,863,229
968,1090,191
968,1109,451
968,1159,287
968,1206,181
968,1239,375
968,1242,451
968,1400,380
968,1766,256
968,1964,1406
968,1986,443
968,2402,399
968,2533,562
968,2542,365
968,8705,213
969,67,160
969,71,770
969,163,135
969,166,1907
969,190,173
969,227,457
969,229,460
969,230,292
969,256,568
969,289,322
969,292,213
969,298,354
969,300,342
969,306,137
969,316,2364
969,333,1001
969,344,324
969,378,314
969,498,202
969,523,209
969,536,256
969,542,250
969,689,518
969,701,586
969,703,247
969,714,374
969,972,554
969,1104,375
969,1400,269
969,1464,164
969,1469,400
969,1545,126
969,2277,231
969,3070,142
969,3200,326
969,3763,184
969,4155,144
969,7100,347
971,65,767
971,198,93
971,209,155
971,220,49
971,306,124
971,333,175
971,344,57
971,377,412
971,412,1122
971,464,54
971,498,120
971,540,170
971,687,141
971,705,233
971,966,99
971,1043,94
971,1044,205
971,1046,685
971,1047,989
971,1246,65
971,1375,60
971,1415,40
971,1470,245
971,2080,44
971,2352,54
971,2625,40
971,3378,282
971,3741,54
971,4850,1402
971,6120,200
971,8728,70
971,8732,241
972,54,118
972,63,276
972,93,164
972,154,378
972,163,586
972,418,474
972,506,103
972,610,103
972,632,146
972,689,103
972,755,154
972,1098,140
972,1109,195
972,1117,938
972,1385,105
972,1418,280
972,1423,584
972,1708,141
972,1770,164
972,1781,169
972,1790,203
972,1835,343
972,2711,528
972,2775,325
972,4087,133
975,65,1154
975,161,1347
975,182,734
975,190,711
975,209,818
975,234,691
975,288,925
975,291,801
975,310,715
975,316,1955
975,333,2276
975,377,833
975,378,2237
975,412,795
975,481,697
975,488,1276
975,498,2052
975,499,1436
975,523,691
975,536,828
975,538,713
975,641,1204
975,971,1357
975,1181,803
975,1375,655
975,1377,754
975,1378,979
975,1470,786
975,1854,1297
975,1866,1318
975,3187,1954
975,4432,693
975,4817,1186
975,5140,1709
975,7846,957
976,166,80
976,173,93
976,190,65
976,193,38
976,378,48
976,396,34
976,472,60
976,498,93
976,567,45
976,599,125
976,710,249
976,714,138
976,843,220
976,951,304
976,961,37
976,966,35
976,1182,157
976,1502,487
976,1803,101
976,1859,36
976,2346,259
976,2787,780
976,2797,41
976,2840,122
976,2893,128
976,3057,42
976,3333,274
976,3741,47
976,4165,56
976,4747,78
977,154,79
977,173,40
977,190,19
977,203,48
977,212,33
977,220,1214
977,227,263
977,228,32
977,230,95
977,316,68
977,511,157
977,603,20
977,605,33
977,614,55
977,630,33
977,715,900
977,733,19
977,734,67
977,858,44
977,951,37
977,961,18
977,969,20
977,982,28
977,1464,33
977,1601,20
977,2265,20
977,2542,32
977,3364,21
977,5890,25
977,6724,1327
977,7260,39
978,152,2183
978,186,444
978,188,501
978,196,349
978,418,722
978,506,435
978,621,474
978,751,279
978,769,283
978,812,302
978,917,350
978,920,604
978,924,286
978,930,400
978,1134,298
978,1295,462
978,1339,1322
978,1418,346
978,1709,336
978,1710,504
978,1743,292
978,2006,1169
978,2370,395
978,2573,721
978,2962,271
978,3272,305
978,3417,325
978,3788,397
979,7,638
979,89,181
979,230,281
979,233,1168
979,302,332
979,377,190
979,517,439
979,540,164
979,707,1028
979,709,309
979,724,275
979,854,189
979,860,239
979,868,313
979,959,452
979,978,201
979,1104,171
979,1249,269
979,1360,391
979,1412,247
979,1803,234
979,1976,549
979,2346,206
979,2369,346
979,2478,191
979,2523,155
979,2783,220
979,3445,252
979,3475,362
979,10069,205
980,782,84
980,1226,65
981,199,117
981,210,147
981,217,192
981,222,271
981,223,113
981,433,226
981,492,170
981,540,111
981,602,112
981,1390,122
981,1645,126
981,1858,203
981,1947,218
981,2121,164
981,2661,256
981,3616,1675
981,3673,199
981,4118,179
981,4223,119
981,4387,125
981,4837,112
981,6298,145
981,6773,510
981,8459,115
982,56,63
982,67,124
982,89,1136
982,163,96
982,174,115
982,229,62
982,331,322
982,691,62
982,930,118
982,968,559
982,1410,94
982,1613,104
982,1705,135
982,1970,79
982,2247,81
982,2668,145
982,2906,58
982,3691,57
982,3703,87
982,3712,124
982,4028,71
982,4706,107
982,5071,99
982,7340,369
984,161,4985
984,190,830
984,191,708
984,289,17977
984,295,3070
984,300,6478
984,306,2290
984,317,633
984,328,1569
984,329,905
984,331,3048
984,333,666
984,344,612
984,352,918
984,371,2501
984,377,2374
984,386,599
984,458,1252
984,464,11762
984,466,1248
984,475,3241
984,486,437
984,518,552
984,545,440
984,674,887
984,679,5971
984,701,4558
984,907,720
984,1441,1971
984,1449,3983
984,1455,2843
984,4814,504
984,9684,2020
985,55,532
985,67,39865
985,89,12693
985,157,23561
985,161,361
985,265,365
985,283,830
985,285,1703
985,288,6461
985,292,23174
985,299,1925
985,300,1379
985,302,3244
985,306,1175
985,314,1013
985,316,2082
985,320,850
985,325,596
985,328,393
985,329,3097
985,333,1094
985,349,2439
985,360,535
985,484,366
985,498,498
985,525,2378
985,526,998
985,534,1674
985,542,1523
985,701,4647
985,714,1850
985,727,2507
985,913,1008
985,972,1389
985,1032,382
985,1052,351
985,1243,2572
985,3992,707
986,198,787
986,226,56
986,230,59
986,324,57
986,377,3685
986,412,43
986,481,39
986,488,238
986,493,134
986,498,186
986,500,542
986,816,982
986,830,3869
986,917,146
986,918,169
986,930,667
986,1044,703
986,1114,85
986,1180,398
986,1196,42
986,1200,68
986,1358,41
986,1470,566
986,1541,360
986,1672,12487
986,1854,155
986,1860,78
986,1861,288
986,1874,210
986,1974,76
986,2214,290
986,2346,299
986,2379,274
986,2576,83
986,2619,56
986,3946,287
986,4170,82
986,6453,37
987,67,205
987,89,2518
987,97,646
987,257,276
987,288,1301
987,289,582
987,291,135
987,295,2932
987,299,356
987,301,185
987,308,3175
987,309,520
987,317,687
987,325,224
987,344,365
987,466,754
987,525,402
987,528,1244
987,538,132
987,545,190
987,689,344
987,907,174
987,1032,473
987,1243,203
987,1451,9839
987,1452,307
987,1456,126
987,1459,358
987,1486,1239
987,1934,1508
987,1936,663
987,2392,149
987,3399,296
987,4562,140
987,8364,178
989,67,169
989,89,378
989,154,241
989,195,159
989,199,325
989,203,230
989,227,347
989,261,212
989,418,1149
989,424,184
989,429,142
989,439,290
989,440,202
989,618,669
989,622,207
989,629,591
989,858,724
989,1097,148
989,1098,4499
989,1106,296
989,1155,145
989,1159,527
989,1390,479
989,1424,260
989,1553,882
989,1735,176
989,2268,167
989,2521,577
989,4532,233
989,5150,407
989,6756,388
990,59,587
990,65,535
990,70,509
990,88,555
990,154,3373
990,203,1765
990,204,248
990,206,244
990,227,401
990,237,263
990,418,2408
990,429,246
990,436,202
990,441,1462
990,444,585
990,603,237
990,604,619
990,851,165
990,971,278
990,1073,256
990,1107,357
990,1151,261
990,1709,671
990,1958,586
990,2606,291
990,3411,342
990,4444,887
990,5925,244
990,6217,8509
990,6762,257
990,8027,530
990,11084,259
991,152,1747
991,154,1706
991,163,14473
991,182,307
991,184,161
991,186,168
991,190,310
991,203,959
991,212,672
991,221,588
991,227,380
991,230,149
991,238,386
991,333,133
991,432,298
991,506,390
991,511,214
991,533,4715
991,562,343
991,607,137
991,630,147
991,730,275
991,733,424
991,1090,841
991,1131,162
991,1150,196
991,1186,857
991,1244,332
991,1384,353
991,1412,332
991,1639,351
991,1790,531
991,1852,227
991,4675,310
993,225,90
993,412,220
993,441,104
993,547,80
993,751,250
993,769,127
993,841,71
993,1195,74
993,3028,47
993,4262,78
993,4273,129
993,6759,63
993,7665,55
994,58,202
994,70,868
994,89,169
994,157,200
994,163,154
994,227,743
994,238,170
994,298,1743
994,300,232
994,348,188
994,349,288
994,375,688
994,728,186
994,910,111
994,981,133
994,1073,743
994,1104,445
994,2075,273
994,3324,324
994,4520,137
994,4649,296
994,6150,10154
994,6582,122
994,8802,827
995,89,878
995,257,2
995,288,241
995,289,174
995,295,4
995,299,7
995,300,296
995,328,9
995,344,162
995,461,172
995,466,260
995,468,10
995,475,1
995,484,10
995,498,30
995,543,53
995,679,24
995,686,207
995,701,12
995,790,1
995,797,16
995,802,1
995,1032,8
995,1428,1
995,1447,7
995,1452,28
995,1458,12
995,1690,17
996,610,181
996,613,119
997,53,627
997,154,1323
997,170,767
997,190,381
997,211,286
997,226,542
997,233,300
997,267,284
997,331,805
997,527,745
997,618,626
997,622,633
997,757,1325
997,816,689
997,831,349
997,1100,996
997,1118,417
997,1131,441
997,1187,494
997,1216,467
997,1613,345
997,1614,386
997,1958,293
997,1964,393
997,2210,280
997,2405,297
997,2574,451
997,2847,312
997,2921,307
997,3411,532
997,3673,327
997,3693,644
998,89,339
998,209,245
998,288,132
998,300,350
998,306,378
998,333,73481
998,344,684
998,367,226
998,369,104
998,388,374
998,409,125
998,427,106
998,458,148
998,498,119
998,701,110
998,898,134
998,1857,189
998,1904,43001
998,2089,148
998,2106,119
998,2343,130
998,2544,113
998,4923,167
999,65,433
999,152,401
999,154,218
999,188,128
999,190,344
999,233,72
999,321,422
999,344,129
999,355,80
999,377,327
999,486,140
999,506,565
999,533,131
999,538,232
999,679,220
999,681,413
999,755,263
999,910,104
999,920,1409
999,964,281
999,1110,145
999,1116,181
999,1132,215
999,1413,171
999,1470,155
999,1705,298
999,2014,281
999,2151,158
999,2574,143
999,2775,250
999,3417,166
999,3901,186
999,3940,149
999,9716,80
1001,56,162
1001,67,245
1001,191,2232
1001,234,689
1001,289,453
1001,290,201
1001,292,4047
1001,293,213
1001,297,1807
1001,298,158
1001,302,242
1001,304,275
1001,333,276
1001,378,470
1001,464,297
1001,511,177
1001,518,532
1001,679,2745
1001,681,327
1001,683,271
1001,701,342
1001,966,208
1001,1043,166
1001,1047,703
1001,1459,1252
1001,1470,709
1001,1807,240
1001,1934,972
1001,2051,337
1001,2977,1858
1001,3489,1452
1001,3739,371
1001,3859,310
1002,55,114
1002,72,431
1002,89,148
1002,175,70
1002,239,96
1002,257,63
1002,279,85
1002,287,92
1002,288,165
1002,293,65
1002,294,78
1002,295,79
1002,296,110
1002,299,110
1002,310,91
1002,314,118
1002,317,56
1002,322,114
1002,323,228
1002,328,77
1002,333,61
1002,349,126
1002,535,94
1002,701,98
1002,800,77
1002,909,71
1002,911,189
1002,913,81
1002,1596,87
1002,3314,84
1002,4566,108
1003,51,919
1003,58,213
1003,67,571
1003,89,555
1003,96,554
1003,157,399
1003,159,384
1003,167,256
1003,187,393
1003,192,259
1003,229,272
1003,253,312
1003,289,250
1003,323,477
1003,352,206
1003,548,221
1003,576,199
1003,599,214
1003,601,322
1003,734,279
1003,906,527
1003,959,605
1003,997,212
1003,1001,261
1003,1014,240
1003,1427,428
1003,1485,262
1003,2444,222
1003,3313,233
1003,4130,337
1003,5000,3305
1004,159,9
1004,197,4
1004,554,1
1004,601,1
1004,859,1
1004,1947,2
1004,1976,1
1004,2541,11
1004,3730,2
1004,4620,1
1004,7324,2
1005,207,402
1005,249,345
1005,276,307
1005,306,286
1005,331,1799
1005,366,657
1005,547,936
1005,617,634
1005,619,530
1005,1155,300
1005,1613,1398
1005,1620,433
1005,1622,621
1005,1943,458
1005,1946,1908
1005,1948,466
1005,1975,3982
1005,2605,706
1005,2716,319
1005,2923,882
1005,3707,404
1005,5048,1205
1005,6226,707
1005,7665,655
1006,53,285
1006,55,349
1006,65,605
1006,67,1202
1006,69,549
1006,154,528
1006,171,219
1006,203,246
1006,227,358
1006,230,324
1006,231,304
1006,261,404
1006,266,471
1006,270,1188
1006,289,580
1006,295,225
1006,301,377
1006,316,540
1006,329,258
1006,618,393
1006,709,221
1006,903,298
1006,1239,289
1006,1424,219
1006,1755,2703
1006,1764,717
1006,1772,463
1006,1775,223
1006,1833,740
1006,2632,219
1006,5745,894
1006,6137,324
1007,161,60
1007,291,47
1007,360,64
1007,455,56
1007,718,47
1007,1244,126
1007,1459,48
1007,1489,124
1007,1694,83
1007,2442,124
1007,2454,53
1007,2455,165
1007,2467,231
1007,2468,157
1007,3584,55
1007,4520,46
1007,4543,45
1007,8364,49
1008,65,130
1008,70,96
1008,159,72
1008,196,129
1008,217,55
1008,233,65
1008,441,128
1008,619,97
1008,1090,61
1008,1239,54
1008,1700,76
1008,1747,88
1008,2582,137
1008,3357,109
1008,3417,1279
1008,3703,1046
1008,5299,69
1008,6582,99
1008,6773,155
1008,6906,154
1008,7665,123
1009,173,110
1009,181,6
1009,190,52
1009,209,79
1009,229,141
1009,230,9
1009,377,55
1009,403,82
1009,412,25
1009,424,90
1009,481,148
1009,493,117
1009,497,15
1009,498,82
1009,504,11
1009,536,122
1009,951,5
1009,966,69
1009,969,51
1009,1043,98
1009,1046,12
1009,1048,84
1009,1075,74
1009,1090,46
1009,1091,52
1009,1179,13
1009,1186,10
1009,1246,76
1009,1298,9
1009,1375,38
1009,1406,9
1009,2131,9
1009,2840,6
1009,3078,27
1009,3427,10
1009,3945,12
1009,4177,33
1009,7187,20
1010,51,18
1010,63,2
1010,72,7
1010,85,10
1010,99,3
1010,157,5
1010,180,3
1010,189,16
1010,193,11
1010,488,4
1010,877,5
1010,966,3
1010,993,8
1010,997,10
1010,998,4
1010,999,9
1010,1013,3
1010,1014,7
1010,1019,8
1010,1076,3
1010,1079,3
1010,1249,3
1010,1810,11
1010,1854,4
1010,1885,6
1010,1892,3
1010,1895,3
1010,2027,6
1010,2526,3
1010,2562,4
1010,2787,5
1010,2973,3
1010,3768,6
1010,3859,3
1010,5254,5
1011,7,449
1011,209,2446
1011,230,1745
1011,298,224
1011,324,1310
1011,378,1983
1011,464,572
1011,466,265
1011,470,201
1011,471,337
1011,487,1244
1011,492,189
1011,498,1914
1011,499,1422
1011,518,430
1011,687,3456
1011,691,589
1011,704,217
1011,779,476
1011,1034,1299
1011,1035,453
1011,1044,1546
1011,1180,1108
1011,1185,483
1011,1191,287
1011,1246,235
1011,1590,396
1011,1678,623
1011,1863,1075
1011,2617,229
1011,2959,204
1011,3247,558
1011,4385,307
1011,5065,243
1011,5437,207
1011,6448,304
1011,11796,215
1012,7,149
1012,56,99
1012,173,134
1012,190,1442
1012,206,1361
1012,209,1003
1012,228,79
1012,230,198
1012,234,79
1012,331,56
1012,378,74
1012,403,77
1012,412,90
1012,425,93
1012,486,137
1012,498,61
1012,504,159
1012,537,999
1012,709,137
1012,913,54
1012,975,69
1012,982,67
1012,1048,75
1012,1099,103
1012,1162,74
1012,1194,72
1012,1246,246
1012,1378,77
1012,1382,56
1012,1672,75
1012,1974,91
1012,1983,130
1012,2014,106
1012,2580,67
1012,2823,128
1012,2840,60
1012,6453,872
1014,65,1
1014,288,1
1014,301,2
1014,306,6
1014,327,1
1014,328,14
1014,458,54
1014,461,4
1014,466,10
1014,527,1
1014,545,1
1014,1042,2
1014,1444,2
1014,1449,7
1014,1452,8
1014,1455,1
1014,1475,7
1014,1673,18
1014,4811,3
1015,65,546
1015,196,394
1015,217,126
1015,310,123
1015,366,170
1015,602,185
1015,622,1239
1015,701,123
1015,1375,201
1015,1383,200
1015,1772,217
1015,2277,155
1015,2440,201
1015,2458,116
1015,3258,277
1015,3617,419
1015,3670,202
1015,4177,437
1015,5480,132
1015,5972,161
1015,6602,141
1016,159,1066
1016,195,1979
1016,211,478
1016,217,489
1016,222,397
1016,227,1501
1016,412,416
1016,416,1056
1016,425,774
1016,433,494
1016,602,456
1016,615,1392
1016,621,667
1016,622,1169
1016,632,854
1016,709,417
1016,1159,1019
1016,1231,532
1016,1375,887
1016,1632,466
1016,2277,492
1016,2281,700
1016,2407,1031
1016,2661,656
1016,2840,989
1016,3258,526
1016,3341,1291
1016,3398,555
1016,3616,1122
1016,4092,429
1016,4118,560
1016,4385,576
1016,6773,1217
1016,6836,1148
1017,55,493
1017,89,464
1017,191,366
1017,257,684
1017,265,169
1017,288,516
1017,289,5479
1017,290,175
1017,291,733
1017,292,974
1017,293,257
1017,294,1397
1017,295,383
1017,296,423
1017,300,229
1017,301,197
1017,311,284
1017,318,447
1017,325,1035
1017,328,307
1017,342,162
1017,349,211
1017,352,1398
1017,386,173
1017,461,489
1017,465,858
1017,466,386
1017,476,246
1017,543,298
1017,641,831
1017,644,314
1017,701,881
1017,966,179
1017,1051,240
1017,1459,376
1017,3397,390
1017,6308,227
1018,12,375
1018,15,367
1018,163,515
1018,186,2244
1018,188,723
1018,370,1295
1018,503,871
1018,769,468
1018,811,571
1018,812,1228
1018,813,3217
1018,815,690
1018,821,839
1018,846,1511
1018,943,574
1018,953,573
1018,1131,343
1018,1214,317
1018,1861,341
1018,2172,818
1018,2379,490
1018,2384,319
1018,2765,902
1018,2963,360
1018,2970,582
1018,3717,339
1019,65,270
1019,154,261
1019,166,165
1019,190,194
1019,198,247
1019,202,423
1019,217,167
1019,227,636
1019,229,195
1019,289,233
1019,298,215
1019,412,162
1019,439,330
1019,494,208
1019,517,469
1019,537,406
1019,618,172
1019,701,146
1019,709,266
1019,989,205
1019,1181,179
1019,1243,182
1019,1246,196
1019,2276,145
1019,2430,150
1019,2523,197
1019,2573,160
1019,3382,151
1019,3391,179
1019,4201,184
1019,4262,190
1019,4434,157
1019,4941,247
1019,5027,282
1019,6602,325
1019,8710,174
1020,88,236
1020,209,310
1020,227,906
1020,230,426
1020,234,843
1020,257,552
1020,291,583
1020,293,270
1020,298,372
1020,325,232
1020,377,740
1020,378,711
1020,403,250
1020,461,745
1020,466,432
1020,470,4342
1020,472,296
1020,475,247
1020,498,2571
1020,500,577
1020,536,239
1020,537,971
1020,540,261
1020,680,799
1020,681,398
1020,693,266
1020,704,1669
1020,982,279
1020,1043,463
1020,1044,530
1020,1047,362
1020,1180,669
1020,1182,297
1020,1189,369
1020,1246,234
1020,1249,417
1020,1853,224
1020,2959,431
1020,2987,330
1021,72,518
1021,96,258
1021,159,208
1021,163,840
1021,199,417
1021,202,390
1021,203,405
1021,212,201
1021,220,246
1021,225,703
1021,226,308
1021,227,371
1021,228,574
1021,366,638
1021,436,306
1021,443,213
1021,511,332
1021,554,286
1021,562,790
1021,599,642
1021,715,353
1021,718,267
1021,728,366
1021,735,894
1021,858,342
1021,868,340
1021,910,317
1021,959,356
1021,975,303
1021,1126,381
1021,1372,215
1021,1413,242
1021,1415,254
1021,1426,295
1021,1772,355
1021,2136,215
1021,2786,205
1021,3308,203
1022,65,265
1022,89,561
1022,155,1426
1022,157,727
1022,167,269
1022,184,609
1022,209,651
1022,227,3267
1022,321,2595
1022,333,486
1022,455,276
1022,464,554
1022,470,545
1022,524,432
1022,540,625
1022,544,5550
1022,679,415
1022,735,372
1022,951,4854
1022,959,1319
1022,1183,637
1022,1243,819
1022,1244,295
1022,1351,382
1022,1415,372
1022,1803,713
1022,2176,547
1022,2653,282
1022,3712,418
1022,4165,505
1022,5306,418
1022,5926,815
1023,55,1449
1023,67,4252
1023,89,3487
1023,288,260
1023,289,15339
1023,292,5001
1023,298,524
1023,300,1778
1023,302,80
1023,306,72
1023,310,133
1023,333,1081
1023,349,81
1023,375,649
1023,466,1160
1023,486,492
1023,525,134
1023,528,55
1023,532,76
1023,679,295
1023,689,182
1023,704,113
1023,708,228
1023,789,84
1023,797,75
1023,906,149
1023,908,70
1023,970,145
1023,1034,112
1023,1505,255
1023,1705,195
1023,2102,210
1023,2523,118
1023,2801,116
1023,3200,107
1023,3324,191
1023,3391,72
1023,4704,236
1024,7,157
1024,45,932
1024,190,767
1024,198,3969
1024,289,302
1024,377,1831
1024,486,81
1024,497,148
1024,498,179
1024,519,579
1024,540,319
1024,543,77
1024,707,122
1024,726,126
1024,754,452
1024,978,2086
1024,1099,840
1024,1104,2509
1024,1154,305
1024,1246,921
1024,1714,495
1024,1860,632
1024,3240,183
1024,3367,147
1024,4980,328
1024,5988,145
1024,7639,312
1025,154,111
1025,196,587
1025,212,89
1025,227,630
1025,234,84
1025,245,67
1025,250,849
1025,511,288
1025,607,151
1025,614,528
1025,706,781
1025,727,148
1025,728,201
1025,917,150
1025,956,174
1025,959,260
1025,1109,183
1025,1244,500
1025,1249,563
1025,1351,141
1025,1411,96
1025,1412,860
1025,1639,440
1025,1814,157
1025,2055,346
1025,2265,103
1025,2342,323
1025,3400,164
1025,3470,107
1025,4251,116
1025,6724,693
1026,67,471
1026,89,1080
1026,157,230
1026,198,594
1026,298,437
1026,378,269
1026,447,435
1026,707,323
1026,854,539
1026,903,270
1026,949,356
1026,959,311
1026,972,337
1026,978,423
1026,1079,403
1026,1104,240
1026,1206,806
1026,1249,244
1026,1281,253
1026,1463,222
1026,1513,219
1026,1534,274
1026,1547,1227
1026,1797,649
1026,2370,549
1026,2381,285
1026,2744,316
1026,2961,266
1026,2970,431
1026,3244,488
1026,5600,263
1027,55,6920
1027,67,1215
1027,157,1548
1027,239,1101
1027,241,474
1027,251,3206
1027,257,3260
1027,279,1815
1027,285,971
1027,288,2922
1027,289,3310
1027,292,720
1027,295,5753
1027,301,616
1027,306,583
1027,314,2841
1027,322,551
1027,327,478
1027,331,678
1027,374,1638
1027,456,483
1027,466,1310
1027,484,1166
1027,543,479
1027,701,888
1027,789,694
1027,913,612
1027,1253,857
1027,1596,592
1027,2094,1134
1027,2102,994
1027,3314,939
1027,3488,545
1027,3490,475
1027,4566,1977
1027,4696,463
1027,6226,806
1027,6562,448
1028,89,99
1028,190,1147
1028,209,376
1028,230,521
1028,234,141
1028,297,38
1028,300,70
1028,378,391
1028,405,39
1028,486,1641
1028,490,50
1028,498,332
1028,499,96
1028,518,474
1028,540,151
1028,704,83
1028,830,89
1028,930,251
1028,959,151
1028,1116,122
1028,1246,267
1028,1700,56
1028,1705,53
1028,1910,69
1028,2665,62
1028,3124,83
1028,4980,134
1028,5437,280
1029,52,195
1029,72,287
1029,98,207
1029,154,195
1029,159,250
1029,163,173
1029,196,270
1029,203,464
1029,206,250
1029,215,209
1029,227,511
1029,245,445
1029,429,209
1029,447,237
1029,533,196
1029,599,748
1029,718,185
1029,851,218
1029,857,614
1029,959,1084
1029,985,290
1029,997,200
1029,998,275
1029,1073,896
1029,1089,202
1029,1090,263
1029,1394,182
1029,1891,178
1029,1892,185
1029,2029,736
1029,2136,247
1029,3469,327
1029,3992,200
1029,4616,177
1030,383,493
1030,808,768
1030,809,1277
1030,814,640
1030,841,749
1030,842,869
1030,845,726
1030,1360,872
1030,1364,504
1030,1406,732
1030,1528,805
1030,1547,723
1030,1975,1258
1030,3729,1341
1030,4504,1878
1030,5600,597
1030,5666,481
1030,8910,490
1032,96,26
1032,227,253
1032,565,64
1032,567,73
1032,572,191
1032,576,48
1032,580,169
1032,585,35
1032,599,31
1032,728,237
1032,730,56
1032,868,47
1032,959,27
1032,1427,114
1032,2786,44
1032,2842,362
1032,2861,148
1032,2864,165
1032,2873,130
1032,2894,87
1032,2902,23
1032,3778,52
1032,5660,100
1032,7056,251
1032,8111,102
1032,11885,31
1033,55,1490
1033,97,331
1033,155,3190
1033,180,748
1033,258,1050
1033,288,6235
1033,289,247
1033,291,800
1033,294,1579
1033,295,155
1033,300,2941
1033,301,283
1033,302,9501
1033,306,1738
1033,310,2665
1033,333,1294
1033,340,10366
1033,346,709
1033,349,155
1033,466,2837
1033,485,1715
1033,690,827
1033,691,106
1033,701,997
1033,1042,491
1033,1052,224
1033,1455,551
1033,1601,145
1033,1934,2721
1033,2024,455
1033,2521,175
1033,3491,189
1033,3795,145
1033,4767,630
1033,5000,345
1033,7340,197
1033,7868,106
1034,7,113
1034,191,133
1034,288,175
1034,292,1668
1034,296,99
1034,300,145
1034,302,250
1034,306,214
1034,310,140
1034,314,128
1034,317,220
1034,326,100
1034,367,184
1034,377,109
1034,393,466
1034,400,131
1034,409,96
1034,456,435
1034,466,200
1034,475,14651
1034,484,200
1034,486,484
1034,545,188
1034,704,348
1034,706,296
1034,1455,190
1034,1456,124
1034,1613,595
1034,1641,218
1034,2020,176
1034,2092,126
1034,2094,2072
1034,2247,234
1034,3317,159
1034,6618,767
1034,6619,98
1035,52,15
1035,58,2
1035,59,2
1035,170,2
1035,418,2
1035,429,2
1035,515,9
1035,632,2
1035,1083,2
1035,1510,4
1035,2289,16
1035,3201,3
1035,3280,4
1035,3411,4
1035,3890,2
1035,4064,2
1035,6582,2
1035,8672,3
1036,97,655
1036,154,199
1036,203,849
1036,227,1305
1036,234,234
1036,429,950
1036,533,363
1036,609,283
1036,620,249
1036,630,353
1036,707,479
1036,715,294
1036,735,631
1036,851,437
1036,920,229
1036,1089,4028
1036,1249,897
1036,1384,1751
1036,1400,241
1036,1414,238
1036,1416,2418
1036,2606,345
1036,3676,260
1036,4541,329
1036,8656,249
1036,9823,773
1037,565,5
1037,572,4
1037,583,6
1037,718,4
1037,728,14
1037,735,5
1037,975,4
1037,1412,6
1037,1415,4
1037,1639,11
1037,2343,4
1037,2419,3
1037,2786,4
1037,2842,9
1037,2893,3
1037,2894,10
1037,2896,7
1037,2901,10
1037,4251,5
1037,5446,3
1037,5660,4
1037,6959,6
1037,7056,6
1037,8111,10
1038,68,190
1038,72,315
1038,82,192
1038,100,284
1038,187,277
1038,193,318
1038,877,310
1038,993,242
1038,994,164
1038,997,266
1038,998,326
1038,999,381
1038,1019,216
1038,1062,186
1038,1079,495
1038,1810,168
1038,1883,159
1038,1886,190
1038,1891,207
1038,1892,237
1038,1895,273
1038,1897,778
1038,2027,197
1038,2936,329
1038,2937,149
1038,3119,187
1038,3768,172
1038,8555,238
1039,89,1750
1039,157,123
1039,198,46
1039,288,370
1039,327,376
1039,328,52
1039,329,166
1039,331,451
1039,377,426
1039,464,147
1039,466,50
1039,468,81
1039,475,1564
1039,498,430
1039,500,233
1039,504,148
1039,517,57
1039,547,64
1039,687,189
1039,907,96
1039,1037,75
1039,1044,1145
1039,1145,193
1039,1197,121
1039,1377,136
1039,1455,279
1039,1613,50
1039,1672,1364
1039,2595,48
1039,3084,59
1039,3317,922
1039,5947,53
1039,5972,107
1039,5988,112
1039,7340,152
1040,56,167
1040,209,716
1040,356,200
1040,403,161
1040,405,204
1040,412,233
1040,498,245
1040,500,622
1040,538,259
1040,720,667
1040,779,309
1040,808,301
1040,816,238
1040,830,911
1040,923,167
1040,1180,665
1040,1185,508
1040,1192,318
1040,1195,186
1040,1246,579
1040,1339,608
1040,1513,165
1040,1672,362
1040,1868,226
1040,2346,271
1040,2364,549
1040,2372,1466
1040,2790,169
1040,2797,337
1040,2850,192
1040,3032,304
1040,4459,164
1040,4823,219
1040,5306,197
1041,7,51
1041,65,64
1041,190,122
1041,198,196
1041,209,279
1041,227,579
1041,333,406
1041,377,370
1041,405,257
1041,460,44
1041,461,92
1041,488,63
1041,498,71
1041,707,118
1041,917,42
1041,930,92
1041,942,62
1041,946,77
1041,959,158
1041,978,88
1041,982,55
1041,1090,148
1041,1186,107
1041,1338,650
1041,1348,46
1041,1406,44
1041,1796,458
1041,1854,51
1041,1913,140
1041,2836,42
1041,2956,45
1042,65,320
1042,89,605
1042,155,280
1042,191,112
1042,228,1679
1042,289,927
1042,291,111
1042,292,102
1042,294,219
1042,295,833
1042,300,451
1042,302,153
1042,304,588
1042,318,83
1042,324,1630
1042,326,72
1042,328,295
1042,329,3610
1042,333,96
1042,349,1081
1042,403,132
1042,461,70
