clean_text,label
software skills rdbms ms sql server operating systems windows xp windows server fundamentals ms office tools ssms performance monitor sql profiler sql lite speed company name barclays technology centre india team size role database administrator support description barclays technology uk based retail invest bank years old bank operations countries employs approximately people barclays organised four core businesses personal corporate personal banking corporate banking wealth investment management barclaycard investment banking responsibilities attending various calls world various database issues working web gui alerts resolving incident tickets within time lines troubleshoooting log shipping issues fixing related alerts identifying resolving blocking locking related issues configuration monitoring replication log shipping mirroring setup working replication issues always issue granting revoking permissions various account provisioning tasks working call support weekend performing dr test working weekly maintenance jobs weekend change requests education details sc maths kakatiya university board secured sql server database administrator database administrator skill details database exprience months database administrator exprience months maintenance exprience months ms sql server exprience months replication exprience monthscompany details company barclays global services centre description sql server databases implementation maintenances log shipping replication high availability clustering performance tuning database mirroring installation configuration upgradation migration company wipro infotech pvt ltd description sql server database administrator company citi bank description worked database support accord fintech sanpada sep feb company description sound knowledge database backup restore attach detach disaster recovery procedures developed backup recovery strategies production environment ensuring data consistency database dbcc dmv commands experience query tuning stored procedures troubleshooting performance issues hands experience dr process including log shipping database mirroring experience scheduling monitoring jobs experience configure troubleshooting always creating maintaining maintenance plan expertise planning implementing ms sql server security database permissions clear understanding implementation log shipping replication mirroring databases servers performance tuning performance monitor sql profiler query analyzer security server databases implementing security creating roles users added users roles assigning rights roles create maintaining linked servers sql instances create maintaining database mail monitor troubleshoot database issues creating dts packages executing required tasks experts create indexes maintaining indexes rebuilds reorganizes daily maintenance sql servers included reviewing sql error logs event viewer,Database
areas expertise oracle databases weblogic grid infrastructure rman asm middleware oim oam soa shell scripts dataguard web servers ohs apache architecture designs proof concepts devopseducation details january bachelor engineering information technology sangli maharashtra walchand college january diploma computer engineering jalgaon maharashtra govt polytechnic lead database administrator lead database administrator tieto software skill details databases exprience months middleware exprience months rman exprience months shell scripts exprience monthscompany details company tieto software description part ao application operations team scope project quite wide typical database administration range accomplishments extended right data tier middle tier application tier maximized availability applications raised business presenting proof concepts cases delivered upgrades various applications time time keep supported platform saved slas per contract means handling issues effectively produced capacity reports comprising layers data middleware web various applications generated work orders per customer need company tieto software description designed databases various applications planned rman backup recovery bcp strategies executed business continuity testing various applications introduced zero cost high availability solutions active passive failover optimized performance means scripting automation established cloning procedures layers various applications delivered infrastructure changes like fw openings loadbalancer configuration new applications eliminated downtime troubleshoot issues middleware products oim oam soa contributed build maintain integration layer smtp ftp reverse proxy ocm company tieto software description provided database support environments prod uat test dev performed database refresh cloning production development support databases reduced risk level means upgrading patching databases time time protected databases assigning appropriate roles privileges per sod generated maintained middleware schemas using rcu exceeded scope work supporting maintaining weblogic platform installation patching troubleshooting issues expanded duty scope web servers install maintain ohs apache tomcat company hsbc software description part project supporting hsbc bank france achieved handled incidents service requests day day database administration tasks delivered basic implementation services database installation patching upgrades performed capacity planning managing tablespaces compressions contributed maintaining quality databases managing instances indexes organization performance monitoring tuning using awr addm reports maintained backups recovery database logical backups exp imp datapump expdp impdp cold backups hot backups rman backup restore rman duplication reduced efforts automation value add initiatives includes writing shell scripts automated housekeeping operations scheduling backups use crontab schedule tasks implemented high availability solutions dataguard,Database
education details may may bachelor science information technology mumbai maharashtra mumbai university oracle dba oracle database administrator skill details installation oracle rh linux windows creating managing user profiles analyzing privileges tablespace quotas backup database logical physical procedures recovery database case database crash disk media failure etc standard dba functions like space management rollback segments extents database management monitoring database willing learn new things constructive team member contributing practically success team exprience monthscompany details company accelya kale solutions ltd description database administrator working support environment maintaining databases running oracle database gradation oracle oracle installation database critical patches taking cold hot backups scheduled times monitoring backups importing export dump another database per demands automating daily activities cronjobs shell scripts schedulers making plan actions various activities raising sr oracle support different severity issues handling user request proper client interaction monitoring managing database growth tablespaces adding resizing renaming datafiles restoration database using rman backups backup consistency checks migration database using export import rman backups configuring managing physical standby database creating database links tablespaces database directories managing network settings listener ora tnsnames ora files restoration data using old logical backup per client request schema replication across databases data pump tool taking cold hot backups scheduled times monitoring backups taking expdp database database objects particular schema using scp ticketing tool order keeping track client requests performing maintenance activities index rebuilding stats gather troubleshooting basic level performance issues setting new environment database perspective within requested timelines adding deleting disks asm monitoring asm diskgroups creating users privileges appropriate roles levels security database administrator working support environment maintaining databases running oracle performing database online offline database organization database enhancement migrating database non asm asm file system grid gradation company insolutions global ltd description oracle software installation graphical silent database upgrade patch upgrade maintaining around uat db servers production db standby dr db managing creating dr standby servers db sync backup recovery rman datapump performing activities like switchover failover allocating system storage planning future storage requirements database system enrolling users maintaining system security monitoring alert log snap id generation db size server space oem reports user validity controlling monitoring user access database scheduling shell scripts dbms jobs using crontab dbms scheduler monitoring script listener check backup script awr reports etc planning backup recovery database managing production database oracle sql server resize space database datafiles tablespace transactional logs managing temp undo tablespaces creating primary database storage structures tablespaces application developers designed application,Database
technical skills sql oracle programming python linear regression machine learning statistical modelling techniques obtained certification edvancer eduventures training institute key skills multitasking working meet client sla high pressure scenarios handling sensitive clients along improved skills team player excellent communication skills quick learner leadership qualities team networking courage take problems proactively education details june sadvidya pre university college application database administrator dbms oracle application database administrator dbms oracle ibm india pvt ltd skill details clients exprience months machine learning exprience months oracle exprience months sql exprience months excellent communication skills exprience monthscompany details company ibm india pvt ltd description client blue cross blue shield massachusetts health insurance used oracle sql store organize data includes capacity planning installation configuration database design migration security troubleshooting backup data recovery worked client databases installed oracle linux platform proficient communication clients across locations facilitating data elicitation handling numerous business requests solving diligently within given time frame responding quickly effectively production issues within sla leading team co ordination business conduct weekly checkouts database servers systems ibm certifications statistics applied data science big data foundations data science foundations business analytics certification pune worked retail banking projects design predictive business model using machine learning techniques programming efficient business marketing strategy,Database
education details hadoop developer hadoop developer infosys skill details company details company infosys description project description banking information stored data different data ware house systems department becomes difficult organization manage data perform analytics past data combined single global repository hadoop analysis responsibilities analyze banking rates data set create specification document provide effort estimation develop spark scala spark sql programs using eclipse ide windows linux environment create kpi test scenarios test cases test result document test scala programs linux spark standalone mode setup multi cluster aws deploy spark scala programs provided solution using hadoop ecosystem hdfs mapreduce pig hive hbase zookeeper provided solution using large scale server side systems distributed processing algorithms created reports bi team using sqoop export data hdfs hive provided solution supporting assisting troubleshooting optimization mapreduce jobs pig latin scripts deep understanding hadoop design principles cluster connectivity security factors affect system performance worked importing exporting data different databases like oracle teradata hdfs hive using sqoop tpt connect direct import export data rdbms hdfs hbase wrote script placed client side data moved hdfs stored temporary file start loading hive tables developed sqoop scripts order make interaction pig mysql database involved developing hive reports partitions hive tables created maintained technical documentation launching hadoop clusters executing hive queries pig scripts involved running hadoop jobs processing millions records text data environment java hadoop hdfs map reduce pig hive sqoop flume oozie hbase spark scala linux nosql storm tomcat putty svn github ibm websphere project telecommunications hadoop developer description identify customers likely churn degree view customer created different heterogeneous data sources data brought data lake hdfs different sources analyzed using different hadoop tools like pig hive responsibilities installed configured apache hadoop tools like hive pig hbase sqoop application development unit testing wrote mapreduce jobs discover trends data usage users involved database connection using sqoop involved creating hive tables loading data writing hive queries using hiveql involved partitioning joining hive tables hive query optimization experienced sql db migration hdfs used nosql hbase faster performance maintains data de normalized way oltp data collected distributed sources avro models applied transformations standardizations loaded hbase data processing experienced defining job flows used oozie orchestrate workflow implemented fair schedulers job tracker share resources cluster map reduce jobs given users exported analyzed data relational databases using hive visualization generate reports bi team environment hadoop hive linux mapreduce hdfs hive python pig sqoop cloudera shell scripting java jdk java oracle pl sql sql plus,Hadoop
skill set hadoop map reduce hdfs hive sqoop java duration role hadoop developer rplus offers quick simple powerful cloud based solution demand sense accurately predict demand product markets combines enterprise external data predict demand accurately uses social conversation sentiments derive demand identifies significant drivers sale hordes factors selects best suited model multiple forecasting models product responsibilities involved deploying product customers gathering requirements algorithm optimization backend product load transform large datasets structured semi structured responsible manage data coming different sources application supported map reduce programs running cluster involved creating hive tables loading data writing hive queries run internally map reduce way education details hadoop developer hadoop developer braindatawire skill details apache hadoop hdfs exprience months apache hadoop sqoop exprience months hadoop exprience months hadoop exprience months hadoop distributed file system exprience monthscompany details company braindatawire description technical skills programming core java map reduce scala hadoop tools hdfs spark map reduce sqoop hive hbase database mysql oracle scripting shell scripting ide eclipse operating systems linux centos windows source control git github,Hadoop
operating systems linux ubuntu windows tools tableau svn beyond compare education details january bachelors engineering engineering gujarat technological university systems engineer hadoop developer systems engineer hadoop developer tata consultancy services skill details hadoop spark sqoop hive flume pig exprience monthscompany details company tata consultancy services description roles responsibility working american pharmaceutical company one world premier biopharmaceutical develops produces medicines vaccines wide range medical disciplines including immunology oncology cardiology endocrinology neurology handle large amount united healthcare data big data analytics used data possible data sources like records patients old new records medicines treatment pathways patient journey health outcomes patient finder rare disease patient finder etc gathered stored processed one place worked cluster specs cluster architecture fully distributed package used cdh cluster capacity tb nodes data nodes masters nfs backup nn developed proof concepts enterprise adoption hadoop used sparkapi cloudera hadoop yarn perform analytics healthcare data cloudera distribution responsible cluster maintenance adding removing cluster nodes cluster monitoring trouble shooting manage review data backups reviewing hadoop log files imported exported large data sets data hdfs vice versa using sqoop involved developing pig scripts hive reports worked hive partition bucketing concepts created hive external internal tables hive partition monitoring hadoop scripts take input hdfs load data hive developed spark scripts using scala shell commands per requirement worked data frames sql data sets rdd mapreduce spark optimizing existing algorithms hadoop using sparkcontext spark sql data frames rdd collaborated infrastructure network database application bi ensure data quality availability developed reports using tableau exported data hdfs hive using sqoop used orc parquet file formats serialization data snappy compression data achievements appreciation showing articulate leadership qualities work team completed internal certification tcs certified hadoop developer ongoing learning preparing scheduled cloudera certified spark developer cca,Hadoop
areas expertise big data ecosystems hadoop hdfs mapreduce hive pig sqoop hbase oozie spark pyspark hue knowledge cassandra programming languages python core java idea scala databases oracle mysql sqlserver nosql hbase cassandra tools eclipse toad ftp tectia putty autosys anaconda jupyter notebool devops rtc rlm scripting languages jsp platforms windows unixeducation details tech dbs tech cse srm university software engineer software engineer larsen toubro skill details company details company larsen toubro description worked software engineer technosoft corporation chennai aug sep company current project description duration september till date vendor citi bank description citibank citi anti money laundering aml transaction monitoring tm program future state solution rules based system transaction monitoring icg markets business roles responesbilities building providing domain knowledge anti money laundering among team members layered architecture data warehouse workspace layers used business analysts actively involved designing star schema model involving various dimensions fact tables designed scd maintaining history dim data developing hive queries mapping data different layers architecture usage oozie workflows integration data quality reconciliation module regression integration testing solution issues integration modules effectively testing data flow layer layer transaction monitoring system development generate alerts suspicious fraudulent transactions based requirements provide bas developing spark jobs various business rules learning machine learning used project developing effective model fraud detection anti money laundering system scheduling jobs using autosys tool deployment code management using rtc rlm release lifecycle management hadoop developer current project prts ran environment hadoop hdfs yarn hive sqoop hbase tez tableau sqlserver teradata cluster size node cluster distribution horton works hdp company alcatel lucent description ruckus wireless description scope project maintain store operational parameters data collected multiple vendors networks mediation team oms data store make available rf engineers boost network performance responsibilities working hadoop distributed file system involved importing data mysql hdfs using sqoop involved creating hive tables loading data writing hive queries run top tez execution engine involved preparing test cases document involved integrating hive hbase store operational data monitoring jobs oozie company current project description anti money laundering environment hadoop hdfs yarn hive oozie spark unix autosys python rtc rlm etl framwe work cluster size node cluster distribution cloudera,Hadoop
technical skill set programming languages apache hadoop python shell scripting sql technologies hive pig sqoop flume oozie impala hdfs tools dataiku unravel cloudera putty hue cloudera manager eclipse resource manager initial learning program tata consultancy services june august description learning program conducted tcs newly joined employees accomplish learn working standard organization period employee groomed various technical well ethical aspects education details electronics communication indore madhya pradesh medi caps institute technology management hadoop developer hadoop hive sqoop flume pig mapreduce python impala spark scala sql unix skill details apache hadoop sqoop exprience months hadoop exprience months hadoop exprience months hive exprience months sqoop exprience months python exprience less year months hdfs exprience less year months unix exprience less year months impala exprience less year months pig exprience less year months unravel exprience less year months mapreduce exprience less year months dataiku exprience less year monthscompany details company tata consultancy services description project description data warehouse division multiple products injecting storing analysing presenting data data lake program started provide multi talent secure data hub store application data hadoop platform strong data governance lineage auditing monitoring capabilities object project provide necessary engineering support analytics application teams focus business logic development project major task set hadoop cluster govern activities required smooth functioning various hadoop ecosystems day day data increasing provide stability ecosystem smooth working developing automating various requirement specific utilities responsibility developed proactive health check utility data lake utility proactively checks smooth functioning hadoop components cluster sends result email html format utility used daily health checks well upgrades getting data different formats processing data hadoop ecosystem filtering data using appropriate techniques developed data pipeline utility ingest data rdbms database hive external tables using sqoop commands utility also offers data quality check like row count validation developed automated various cluster health check usage capacity related reports using unix shell scripting optimization hive queries order increase performance minimize hadoop resource utilizations creating flume agents process data hadoop ecosystem side performed benchmark testing hive queries impala queries involved setting cluster components like edge node ha implementation services hive server impala hdfs filtering required data available data using different technologies like pig regex serde etc dataiku benchmark testing top impala hive compare greenplum database moving data greenplum database hadoop side help sqoop pipeline process data hadoop side storing data hive tables performance testing dealing hadoop ecosystem related issues order provide stability wm hadoop ecosystem rescheduling job autosys job hosting tws job hosting better performance declaration hereby declare mentioned information authentic best knowledge company tata consultancy services description clients barclays union bank california ubc morgan stanley ms key projects handled project name absa reconciliations ubc wmdatalake coe company tata consultancy services description project description migration data rdbms database hive hadoop ecosystem hadoop platform ability strong data governance lineage auditing monitoring capabilities objective project speed data processing analysis decision making become easy due rdbms limitations process waste amount data produce results earliest client wanted move data hadoop ecosystem come limitations focus business improvement responsibility optimising sql queries data required move rdbms platform writing hive queries logic move data rdbms hadoop ecosystem writing hive queries analyse required data per business requirements optimization hive queries order increase performance minimize hadoop resource utilizations writing sqoop commands scripts move data rdbms hadoop side company tata consultancy services description project description create recs migrating static setup reconciliations version version environment intellimatch responsibility worked extracting business requirements analyzing implementing developing recs worked migrating static setup reconciliations version version environment intellimatch done back end work things related writing sql queries provide data new recs project name pso,Hadoop
technical skills programming languages java net ee html css mapreduce scripting languages javascript python databases oracle pl sql sql ibm db tools ibm rational rose weka operating systems windows xp vista unix windows red hat education details january pimpri chinchwad maharashtra pimpri chinchwad college engineering january diploma msbte dnyanganaga polytechnic new english school takali hadoop big data developer hadoop big data developer british telecom skill details apache hadoop mapreduce exprience months mapreduce exprience months mapreduce exprience months java exprience months net exprience monthscompany details company british telecom description project british telecom project uk responsibilities working hdfs mapreduce hive spark scala sqoop kerberos etc technologies implemented various data mining algorithms spark like means clustering random forest na bayes etc knowledge installing configuring maintaining securing hadoop company dxc technology description hpe legacy bangalore worked hadoop java programming worked azure aws emr services worked hdinsight hadoop cluster design develop document architect hadoop applications develop mapreduce coding works seamlessly hadoop clusters analyzing processing large data sets hdfs analytical bent mind ability learn unlearn relearn surely comes handy,Hadoop
technical skill set big data ecosystems hadoop hdfs hbase map reduce sqoop hive pig spark core flume language scala core java sql plsql sell scripting etl tools informatica power center talend tools eclipse intellij idea platforms windows family linux unix cloudera databases mysql oracle geducation details pune maharashtra pune university hodoop developer hodoop developer prgx india private limited pune skill details company details company prgx india private limited pune description team size environment hive spark sqoop scala flume project description bank wanted help customers avail different products bank analyzing expenditure behavior customers spending ranges online shopping medical expenses hospitals cash transactions debit card usage etc behavior allows bank create analytical report based bank used display product offers customer portal built using java portal allows customers login see transactions make day day basis analytics also help customers plan budgets budget watch financial forecast applications embedded portal portal used hadoop framework analyes data per rules regulations placed regulators respective countries offers interest rates also complied regulations processing done using hadoop framework big data analytics system role responsibilities import data legacy system hadoop using sqoop flume implement business logic analyses data per process data using spark create hive script loading data hive sourcing various attributes data processing logic retrieve correct results project company prgx india private limited pune description company prgx india private limited pune description team size environment hadoop hdfs hive sqoop mysql map reduce project description purpose project store terabytes information web application extract meaningful information solution based open source hadoop data stored hadoop file system processed using map reduce jobs trun includes getting raw html data micro websites process html obtain product user information extract various reports vistor tracking information export information processing role responsibilities move crawl data flat files generated various micro sites hdfs processing sqoop implementation interaction database write map reduce scripts process data file create hive tables store processed data tabular formats reports creation hive data project company prgx india private limited pune description team size environment informatica oracle unix project description pfizer inc american global pharmaceutical corporation headquartered new york city main objective project build development data repository pfizer inc downstream application like etrack tsp database rts sadms gfs gdo sql request oltp system directly due performance oltp system goes slows created development data repository replace entire sql request directly oltp system ddr process extracts clinical pre clinical study product subject sites related information upstream applications like epecs cdss rcm prc clinical edh applying business logic put ddr core tables snapshot dimensional layer created used reporting application role responsibilities understand analyze requirement documents resolve queries design informatica mappings using various basic transformations like filter router source qualifier lookup etc advance transformations like aggregators joiner sorters perform cross unit integration testing mappings developed within team reporting bugs bug fixing create workflow batches set session dependencies implemented change data capture using mapping parameters scd sk generation developed mapplet reusable transformations populate data data warehouse created sessions worklets using workflow manager load data target database involved unit case testing utc performing unit testing uat scd type type fact load cdc implementation personal scan address jijayi heights flat narhe police chowki pune,Hadoop
education details hadoop developer hadoop developer infosys skill details company details company infosys description project description banking information stored data different data ware house systems department becomes difficult organization manage data perform analytics past data combined single global repository hadoop analysis responsibilities analyze banking rates data set create specification document provide effort estimation develop spark scala spark sql programs using eclipse ide windows linux environment create kpi test scenarios test cases test result document test scala programs linux spark standalone mode setup multi cluster aws deploy spark scala programs provided solution using hadoop ecosystem hdfs mapreduce pig hive hbase zookeeper provided solution using large scale server side systems distributed processing algorithms created reports bi team using sqoop export data hdfs hive provided solution supporting assisting troubleshooting optimization mapreduce jobs pig latin scripts deep understanding hadoop design principles cluster connectivity security factors affect system performance worked importing exporting data different databases like oracle teradata hdfs hive using sqoop tpt connect direct import export data rdbms hdfs hbase wrote script placed client side data moved hdfs stored temporary file start loading hive tables developed sqoop scripts order make interaction pig mysql database involved developing hive reports partitions hive tables created maintained technical documentation launching hadoop clusters executing hive queries pig scripts involved running hadoop jobs processing millions records text data environment java hadoop hdfs map reduce pig hive sqoop flume oozie hbase spark scala linux nosql storm tomcat putty svn github ibm websphere project telecommunications hadoop developer description identify customers likely churn degree view customer created different heterogeneous data sources data brought data lake hdfs different sources analyzed using different hadoop tools like pig hive responsibilities installed configured apache hadoop tools like hive pig hbase sqoop application development unit testing wrote mapreduce jobs discover trends data usage users involved database connection using sqoop involved creating hive tables loading data writing hive queries using hiveql involved partitioning joining hive tables hive query optimization experienced sql db migration hdfs used nosql hbase faster performance maintains data de normalized way oltp data collected distributed sources avro models applied transformations standardizations loaded hbase data processing experienced defining job flows used oozie orchestrate workflow implemented fair schedulers job tracker share resources cluster map reduce jobs given users exported analyzed data relational databases using hive visualization generate reports bi team environment hadoop hive linux mapreduce hdfs hive python pig sqoop cloudera shell scripting java jdk java oracle pl sql sql plus,Hadoop
skill set hadoop map reduce hdfs hive sqoop java duration role hadoop developer rplus offers quick simple powerful cloud based solution demand sense accurately predict demand product markets combines enterprise external data predict demand accurately uses social conversation sentiments derive demand identifies significant drivers sale hordes factors selects best suited model multiple forecasting models product responsibilities involved deploying product customers gathering requirements algorithm optimization backend product load transform large datasets structured semi structured responsible manage data coming different sources application supported map reduce programs running cluster involved creating hive tables loading data writing hive queries run internally map reduce way education details hadoop developer hadoop developer braindatawire skill details apache hadoop hdfs exprience months apache hadoop sqoop exprience months hadoop exprience months hadoop exprience months hadoop distributed file system exprience monthscompany details company braindatawire description technical skills programming core java map reduce scala hadoop tools hdfs spark map reduce sqoop hive hbase database mysql oracle scripting shell scripting ide eclipse operating systems linux centos windows source control git github,Hadoop
operating systems linux ubuntu windows tools tableau svn beyond compare education details january bachelors engineering engineering gujarat technological university systems engineer hadoop developer systems engineer hadoop developer tata consultancy services skill details hadoop spark sqoop hive flume pig exprience monthscompany details company tata consultancy services description roles responsibility working american pharmaceutical company one world premier biopharmaceutical develops produces medicines vaccines wide range medical disciplines including immunology oncology cardiology endocrinology neurology handle large amount united healthcare data big data analytics used data possible data sources like records patients old new records medicines treatment pathways patient journey health outcomes patient finder rare disease patient finder etc gathered stored processed one place worked cluster specs cluster architecture fully distributed package used cdh cluster capacity tb nodes data nodes masters nfs backup nn developed proof concepts enterprise adoption hadoop used sparkapi cloudera hadoop yarn perform analytics healthcare data cloudera distribution responsible cluster maintenance adding removing cluster nodes cluster monitoring trouble shooting manage review data backups reviewing hadoop log files imported exported large data sets data hdfs vice versa using sqoop involved developing pig scripts hive reports worked hive partition bucketing concepts created hive external internal tables hive partition monitoring hadoop scripts take input hdfs load data hive developed spark scripts using scala shell commands per requirement worked data frames sql data sets rdd mapreduce spark optimizing existing algorithms hadoop using sparkcontext spark sql data frames rdd collaborated infrastructure network database application bi ensure data quality availability developed reports using tableau exported data hdfs hive using sqoop used orc parquet file formats serialization data snappy compression data achievements appreciation showing articulate leadership qualities work team completed internal certification tcs certified hadoop developer ongoing learning preparing scheduled cloudera certified spark developer cca,Hadoop
areas expertise big data ecosystems hadoop hdfs mapreduce hive pig sqoop hbase oozie spark pyspark hue knowledge cassandra programming languages python core java idea scala databases oracle mysql sqlserver nosql hbase cassandra tools eclipse toad ftp tectia putty autosys anaconda jupyter notebool devops rtc rlm scripting languages jsp platforms windows unixeducation details tech dbs tech cse srm university software engineer software engineer larsen toubro skill details company details company larsen toubro description worked software engineer technosoft corporation chennai aug sep company current project description duration september till date vendor citi bank description citibank citi anti money laundering aml transaction monitoring tm program future state solution rules based system transaction monitoring icg markets business roles responesbilities building providing domain knowledge anti money laundering among team members layered architecture data warehouse workspace layers used business analysts actively involved designing star schema model involving various dimensions fact tables designed scd maintaining history dim data developing hive queries mapping data different layers architecture usage oozie workflows integration data quality reconciliation module regression integration testing solution issues integration modules effectively testing data flow layer layer transaction monitoring system development generate alerts suspicious fraudulent transactions based requirements provide bas developing spark jobs various business rules learning machine learning used project developing effective model fraud detection anti money laundering system scheduling jobs using autosys tool deployment code management using rtc rlm release lifecycle management hadoop developer current project prts ran environment hadoop hdfs yarn hive sqoop hbase tez tableau sqlserver teradata cluster size node cluster distribution horton works hdp company alcatel lucent description ruckus wireless description scope project maintain store operational parameters data collected multiple vendors networks mediation team oms data store make available rf engineers boost network performance responsibilities working hadoop distributed file system involved importing data mysql hdfs using sqoop involved creating hive tables loading data writing hive queries run top tez execution engine involved preparing test cases document involved integrating hive hbase store operational data monitoring jobs oozie company current project description anti money laundering environment hadoop hdfs yarn hive oozie spark unix autosys python rtc rlm etl framwe work cluster size node cluster distribution cloudera,Hadoop
technical skill set programming languages apache hadoop python shell scripting sql technologies hive pig sqoop flume oozie impala hdfs tools dataiku unravel cloudera putty hue cloudera manager eclipse resource manager initial learning program tata consultancy services june august description learning program conducted tcs newly joined employees accomplish learn working standard organization period employee groomed various technical well ethical aspects education details electronics communication indore madhya pradesh medi caps institute technology management hadoop developer hadoop hive sqoop flume pig mapreduce python impala spark scala sql unix skill details apache hadoop sqoop exprience months hadoop exprience months hadoop exprience months hive exprience months sqoop exprience months python exprience less year months hdfs exprience less year months unix exprience less year months impala exprience less year months pig exprience less year months unravel exprience less year months mapreduce exprience less year months dataiku exprience less year monthscompany details company tata consultancy services description project description data warehouse division multiple products injecting storing analysing presenting data data lake program started provide multi talent secure data hub store application data hadoop platform strong data governance lineage auditing monitoring capabilities object project provide necessary engineering support analytics application teams focus business logic development project major task set hadoop cluster govern activities required smooth functioning various hadoop ecosystems day day data increasing provide stability ecosystem smooth working developing automating various requirement specific utilities responsibility developed proactive health check utility data lake utility proactively checks smooth functioning hadoop components cluster sends result email html format utility used daily health checks well upgrades getting data different formats processing data hadoop ecosystem filtering data using appropriate techniques developed data pipeline utility ingest data rdbms database hive external tables using sqoop commands utility also offers data quality check like row count validation developed automated various cluster health check usage capacity related reports using unix shell scripting optimization hive queries order increase performance minimize hadoop resource utilizations creating flume agents process data hadoop ecosystem side performed benchmark testing hive queries impala queries involved setting cluster components like edge node ha implementation services hive server impala hdfs filtering required data available data using different technologies like pig regex serde etc dataiku benchmark testing top impala hive compare greenplum database moving data greenplum database hadoop side help sqoop pipeline process data hadoop side storing data hive tables performance testing dealing hadoop ecosystem related issues order provide stability wm hadoop ecosystem rescheduling job autosys job hosting tws job hosting better performance declaration hereby declare mentioned information authentic best knowledge company tata consultancy services description clients barclays union bank california ubc morgan stanley ms key projects handled project name absa reconciliations ubc wmdatalake coe company tata consultancy services description project description migration data rdbms database hive hadoop ecosystem hadoop platform ability strong data governance lineage auditing monitoring capabilities objective project speed data processing analysis decision making become easy due rdbms limitations process waste amount data produce results earliest client wanted move data hadoop ecosystem come limitations focus business improvement responsibility optimising sql queries data required move rdbms platform writing hive queries logic move data rdbms hadoop ecosystem writing hive queries analyse required data per business requirements optimization hive queries order increase performance minimize hadoop resource utilizations writing sqoop commands scripts move data rdbms hadoop side company tata consultancy services description project description create recs migrating static setup reconciliations version version environment intellimatch responsibility worked extracting business requirements analyzing implementing developing recs worked migrating static setup reconciliations version version environment intellimatch done back end work things related writing sql queries provide data new recs project name pso,Hadoop
technical skills programming languages java net ee html css mapreduce scripting languages javascript python databases oracle pl sql sql ibm db tools ibm rational rose weka operating systems windows xp vista unix windows red hat education details january pimpri chinchwad maharashtra pimpri chinchwad college engineering january diploma msbte dnyanganaga polytechnic new english school takali hadoop big data developer hadoop big data developer british telecom skill details apache hadoop mapreduce exprience months mapreduce exprience months mapreduce exprience months java exprience months net exprience monthscompany details company british telecom description project british telecom project uk responsibilities working hdfs mapreduce hive spark scala sqoop kerberos etc technologies implemented various data mining algorithms spark like means clustering random forest na bayes etc knowledge installing configuring maintaining securing hadoop company dxc technology description hpe legacy bangalore worked hadoop java programming worked azure aws emr services worked hdinsight hadoop cluster design develop document architect hadoop applications develop mapreduce coding works seamlessly hadoop clusters analyzing processing large data sets hdfs analytical bent mind ability learn unlearn relearn surely comes handy,Hadoop
