Datetime,PJME_MW,hour,dayofweek,month,quarter,year,dayofyear,weekofyear,is_weekend,lag_24,lag_168,roll_24,roll_168
2012-09-14 08:00:00,29261.0,8,4,9,3,2012,258,37,0,29111.0,33655.0,31123.791666666668,31429.470238095237
2012-09-14 09:00:00,30625.0,9,4,9,3,2012,258,37,0,30396.0,35803.0,31130.041666666668,31403.315476190477
2012-09-14 10:00:00,32197.0,10,4,9,3,2012,258,37,0,31720.0,38249.0,31139.583333333332,31372.494047619046
2012-09-14 11:00:00,33632.0,11,4,9,3,2012,258,37,0,32975.0,40756.0,31159.458333333332,31336.470238095237
2012-09-14 12:00:00,34631.0,12,4,9,3,2012,258,37,0,33993.0,43185.0,31186.833333333332,31294.065476190477
2012-09-14 13:00:00,35390.0,13,4,9,3,2012,258,37,0,34735.0,45144.0,31213.416666666668,31243.14880952381
2012-09-14 14:00:00,36379.0,14,4,9,3,2012,258,37,0,35614.0,47262.0,31240.708333333332,31185.089285714286
2012-09-14 15:00:00,37032.0,15,4,9,3,2012,258,37,0,36430.0,48594.0,31272.583333333332,31120.309523809523
2012-09-14 16:00:00,37357.0,16,4,9,3,2012,258,37,0,37198.0,49455.0,31297.666666666668,31051.488095238095
2012-09-14 17:00:00,37475.0,17,4,9,3,2012,258,37,0,37704.0,49643.0,31304.291666666668,30979.47619047619
2012-09-14 18:00:00,36935.0,18,4,9,3,2012,258,37,0,37478.0,48921.0,31294.75,30907.04761904762
2012-09-14 19:00:00,35531.0,19,4,9,3,2012,258,37,0,36186.0,46727.0,31272.125,30835.70238095238
2012-09-14 20:00:00,35474.0,20,4,9,3,2012,258,37,0,36170.0,45188.0,31244.833333333332,30769.059523809523
2012-09-14 21:00:00,34934.0,21,4,9,3,2012,258,37,0,35772.0,43949.0,31215.833333333332,30711.238095238095
2012-09-14 22:00:00,33152.0,22,4,9,3,2012,258,37,0,33453.0,41416.0,31180.916666666668,30657.57738095238
2012-09-14 23:00:00,30699.0,23,4,9,3,2012,258,37,0,30314.0,38053.0,31168.375,30608.386904761905
2012-09-15 00:00:00,28109.0,0,5,9,3,2012,259,37,1,27434.0,34684.0,31184.416666666668,30564.613095238095
2012-09-15 01:00:00,25920.0,1,5,9,3,2012,259,37,1,25252.0,31833.0,31212.541666666668,30525.47619047619
2012-09-15 02:00:00,24437.0,2,5,9,3,2012,259,37,1,23911.0,29779.0,31240.375,30490.279761904763
2012-09-15 03:00:00,23500.0,3,5,9,3,2012,259,37,1,23120.0,28446.0,31262.291666666668,30458.48214285714
2012-09-15 04:00:00,22903.0,4,5,9,3,2012,259,37,1,22717.0,27698.0,31278.125,30429.041666666668
2012-09-15 05:00:00,22702.0,5,5,9,3,2012,259,37,1,23032.0,27506.0,31285.875,30400.5
2012-09-15 06:00:00,22900.0,6,5,9,3,2012,259,37,1,24600.0,27936.0,31272.125,30371.904761904763
2012-09-15 07:00:00,23582.0,7,5,9,3,2012,259,37,1,27656.0,28907.0,31201.291666666668,30341.928571428572
2012-09-15 08:00:00,24175.0,8,5,9,3,2012,259,37,1,29261.0,30321.0,31031.541666666668,30310.23214285714
2012-09-15 09:00:00,26012.0,9,5,9,3,2012,259,37,1,30625.0,32930.0,30819.625,30273.64880952381
2012-09-15 10:00:00,27600.0,10,5,9,3,2012,259,37,1,32197.0,35553.0,30627.416666666668,30232.470238095237
2012-09-15 11:00:00,28557.0,11,5,9,3,2012,259,37,1,33632.0,37937.0,30435.875,30185.130952380954
2012-09-15 12:00:00,28989.0,12,5,9,3,2012,259,37,1,34631.0,40038.0,30224.416666666668,30129.29761904762
2012-09-15 13:00:00,29278.0,13,5,9,3,2012,259,37,1,35390.0,41547.0,29989.333333333332,30063.529761904763
2012-09-15 14:00:00,29345.0,14,5,9,3,2012,259,37,1,36379.0,42597.0,29734.666666666668,29990.5
2012-09-15 15:00:00,29446.0,15,5,9,3,2012,259,37,1,37032.0,43050.0,29441.583333333332,29911.619047619046
2012-09-15 16:00:00,29788.0,16,5,9,3,2012,259,37,1,37357.0,42639.0,29125.5,29830.64285714286
2012-09-15 17:00:00,29933.0,17,5,9,3,2012,259,37,1,37475.0,40676.0,28810.125,29754.14880952381
2012-09-15 18:00:00,29777.0,18,5,9,3,2012,259,37,1,36935.0,38592.0,28495.875,29690.20238095238
2012-09-15 19:00:00,29209.0,19,5,9,3,2012,259,37,1,35531.0,36827.0,28197.625,29637.73214285714
2012-09-15 20:00:00,29810.0,20,5,9,3,2012,259,37,1,35474.0,36144.0,27934.208333333332,29592.386904761905
2012-09-15 21:00:00,29739.0,21,5,9,3,2012,259,37,1,34934.0,35042.0,27698.208333333332,29554.684523809523
2012-09-15 22:00:00,28451.0,22,5,9,3,2012,259,37,1,33152.0,33259.0,27481.75,29523.119047619046
2012-09-15 23:00:00,26570.0,23,5,9,3,2012,259,37,1,30699.0,31084.0,27285.875,29494.5
2012-09-16 00:00:00,24648.0,0,6,9,3,2012,260,37,1,28109.0,28584.0,27113.833333333332,29467.630952380954
2012-09-16 01:00:00,22873.0,1,6,9,3,2012,260,37,1,25920.0,26376.0,26969.625,29444.20238095238
2012-09-16 02:00:00,21685.0,2,6,9,3,2012,260,37,1,24437.0,24794.0,26842.666666666668,29423.35119047619
2012-09-16 03:00:00,20959.0,3,6,9,3,2012,260,37,1,23500.0,23725.0,26728.0,29404.845238095237
2012-09-16 04:00:00,20505.0,4,6,9,3,2012,260,37,1,22903.0,23029.0,26622.125,29388.380952380954
2012-09-16 05:00:00,20294.0,5,6,9,3,2012,260,37,1,22702.0,22653.0,26522.208333333332,29373.35714285714
2012-09-16 06:00:00,20685.0,6,6,9,3,2012,260,37,1,22900.0,22657.0,26421.875,29359.315476190477
2012-09-16 07:00:00,21152.0,7,6,9,3,2012,260,37,1,23582.0,22966.0,26329.583333333332,29347.57738095238
2012-09-16 08:00:00,21661.0,8,6,9,3,2012,260,37,1,24175.0,23633.0,26228.333333333332,29336.779761904763
2012-09-16 09:00:00,23408.0,9,6,9,3,2012,260,37,1,26012.0,25476.0,26123.583333333332,29325.041666666668
2012-09-16 10:00:00,24972.0,10,6,9,3,2012,260,37,1,27600.0,27489.0,26015.083333333332,29312.73214285714
2012-09-16 11:00:00,26154.0,11,6,9,3,2012,260,37,1,28557.0,29100.0,25905.583333333332,29297.75
2012-09-16 12:00:00,27017.0,12,6,9,3,2012,260,37,1,28989.0,30341.0,25805.458333333332,29280.214285714286
2012-09-16 13:00:00,27542.0,13,6,9,3,2012,260,37,1,29278.0,31212.0,25723.291666666668,29260.428571428572
2012-09-16 14:00:00,27884.0,14,6,9,3,2012,260,37,1,29345.0,31865.0,25650.958333333332,29238.583333333332
2012-09-16 15:00:00,28038.0,15,6,9,3,2012,260,37,1,29446.0,32364.0,25590.083333333332,29214.886904761905
2012-09-16 16:00:00,28286.0,16,6,9,3,2012,260,37,1,29788.0,32847.0,25531.416666666668,29189.136904761905
2012-09-16 17:00:00,28683.0,17,6,9,3,2012,260,37,1,29933.0,33300.0,25468.833333333332,29161.988095238095
2012-09-16 18:00:00,28996.0,18,6,9,3,2012,260,37,1,29777.0,33567.0,25416.75,29134.505952380954
2012-09-16 19:00:00,28954.0,19,6,9,3,2012,260,37,1,29209.0,32984.0,25384.208333333332,29107.29761904762
2012-09-16 20:00:00,29951.0,20,6,9,3,2012,260,37,1,29810.0,33126.0,25373.583333333332,29083.309523809523
2012-09-16 21:00:00,30051.0,21,6,9,3,2012,260,37,1,29739.0,33277.0,25379.458333333332,29064.410714285714
2012-09-16 22:00:00,28500.0,22,6,9,3,2012,260,37,1,28451.0,31390.0,25392.458333333332,29045.208333333332
2012-09-16 23:00:00,26167.0,23,6,9,3,2012,260,37,1,26570.0,28834.0,25394.5,29028.005952380954
2012-09-17 00:00:00,24146.0,0,0,9,3,2012,261,38,0,24648.0,26337.0,25377.708333333332,29012.130952380954
2012-09-17 01:00:00,22640.0,1,0,9,3,2012,261,38,0,22873.0,24419.0,25356.791666666668,28999.089285714286
2012-09-17 02:00:00,21651.0,2,0,9,3,2012,261,38,0,21685.0,23241.0,25347.083333333332,28988.5
2012-09-17 03:00:00,21207.0,3,0,9,3,2012,261,38,0,20959.0,22550.0,25345.666666666668,28979.035714285714
2012-09-17 04:00:00,21061.0,4,0,9,3,2012,261,38,0,20505.0,22319.0,25356.0,28971.041666666668
2012-09-17 05:00:00,21558.0,5,0,9,3,2012,261,38,0,20294.0,22719.0,25379.166666666668,28963.553571428572
2012-09-17 06:00:00,23291.0,6,0,9,3,2012,261,38,0,20685.0,24380.0,25431.833333333332,28956.64285714286
2012-09-17 07:00:00,26075.0,7,0,9,3,2012,261,38,0,21152.0,27375.0,25540.416666666668,28950.160714285714
2012-09-17 08:00:00,27611.0,8,0,9,3,2012,261,38,0,21661.0,29065.0,25745.541666666668,28942.42261904762
2012-09-17 09:00:00,28925.0,9,0,9,3,2012,261,38,0,23408.0,30324.0,25993.458333333332,28933.76785714286
2012-09-17 10:00:00,30229.0,10,0,9,3,2012,261,38,0,24972.0,31479.0,26223.333333333332,28925.440476190477
2012-09-17 11:00:00,31440.0,11,0,9,3,2012,261,38,0,26154.0,32369.0,26442.375,28918.0
2012-09-17 12:00:00,32136.0,12,0,9,3,2012,261,38,0,27017.0,32939.0,26662.625,28912.470238095237
2012-09-17 13:00:00,32649.0,13,0,9,3,2012,261,38,0,27542.0,33233.0,26875.916666666668,28907.690476190477
2012-09-17 14:00:00,33160.0,14,0,9,3,2012,261,38,0,27884.0,33605.0,27088.708333333332,28904.214285714286
2012-09-17 15:00:00,33406.0,15,0,9,3,2012,261,38,0,28038.0,33792.0,27308.541666666668,28901.565476190477
2012-09-17 16:00:00,33612.0,16,0,9,3,2012,261,38,0,28286.0,33832.0,27532.208333333332,28899.26785714286
2012-09-17 17:00:00,33799.0,17,0,9,3,2012,261,38,0,28683.0,33991.0,27754.125,28897.958333333332
2012-09-17 18:00:00,33647.0,18,0,9,3,2012,261,38,0,28996.0,33818.0,27967.291666666668,28896.815476190477
2012-09-17 19:00:00,33245.0,19,0,9,3,2012,261,38,0,28954.0,32833.0,28161.083333333332,28895.79761904762
2012-09-17 20:00:00,34365.0,20,0,9,3,2012,261,38,0,29951.0,33041.0,28339.875,28898.25
2012-09-17 21:00:00,33958.0,21,0,9,3,2012,261,38,0,30051.0,32946.0,28523.791666666668,28906.130952380954
2012-09-17 22:00:00,32121.0,22,0,9,3,2012,261,38,0,28500.0,30861.0,28686.583333333332,28912.154761904763
2012-09-17 23:00:00,29503.0,23,0,9,3,2012,261,38,0,26167.0,27964.0,28837.458333333332,28919.654761904763
2012-09-18 00:00:00,27208.0,0,1,9,3,2012,262,38,0,24146.0,25425.0,28976.458333333332,28928.815476190477
2012-09-18 01:00:00,25384.0,1,1,9,3,2012,262,38,0,22640.0,23420.0,29104.041666666668,28939.428571428572
2012-09-18 02:00:00,24348.0,2,1,9,3,2012,262,38,0,21651.0,22307.0,29218.375,28951.119047619046
2012-09-18 03:00:00,23798.0,3,1,9,3,2012,262,38,0,21207.0,21718.0,29330.75,28963.26785714286
2012-09-18 04:00:00,23673.0,4,1,9,3,2012,262,38,0,21061.0,21441.0,29438.708333333332,28975.64880952381
2012-09-18 05:00:00,24266.0,5,1,9,3,2012,262,38,0,21558.0,21871.0,29547.541666666668,28988.934523809523
2012-09-18 06:00:00,26279.0,6,1,9,3,2012,262,38,0,23291.0,23514.0,29660.375,29003.190476190477
2012-09-18 07:00:00,30101.0,7,1,9,3,2012,262,38,0,26075.0,26536.0,29784.875,29019.64880952381
2012-09-18 08:00:00,32473.0,8,1,9,3,2012,262,38,0,27611.0,28207.0,29952.625,29040.869047619046
2012-09-18 09:00:00,33846.0,9,1,9,3,2012,262,38,0,28925.0,29176.0,30155.208333333332,29066.261904761905
2012-09-18 10:00:00,35011.0,10,1,9,3,2012,262,38,0,30229.0,30111.0,30360.25,29094.059523809523
2012-09-18 11:00:00,35843.0,11,1,9,3,2012,262,38,0,31440.0,31010.0,30559.5,29123.22619047619
2012-09-18 12:00:00,36418.0,12,1,9,3,2012,262,38,0,32136.0,31617.0,30742.958333333332,29151.994047619046
2012-09-18 13:00:00,36696.0,13,1,9,3,2012,262,38,0,32649.0,31951.0,30921.375,29180.571428571428
2012-09-18 14:00:00,36898.0,14,1,9,3,2012,262,38,0,33160.0,32477.0,31090.0,29208.815476190477
2012-09-18 15:00:00,36872.0,15,1,9,3,2012,262,38,0,33406.0,32892.0,31245.75,29235.130952380954
2012-09-18 16:00:00,36723.0,16,1,9,3,2012,262,38,0,33612.0,33319.0,31390.166666666668,29258.821428571428
2012-09-18 17:00:00,36659.0,17,1,9,3,2012,262,38,0,33799.0,33722.0,31519.791666666668,29279.083333333332
2012-09-18 18:00:00,36787.0,18,1,9,3,2012,262,38,0,33647.0,33749.0,31638.958333333332,29296.565476190477
2012-09-18 19:00:00,36471.0,19,1,9,3,2012,262,38,0,33245.0,32933.0,31769.791666666668,29314.64880952381
2012-09-18 20:00:00,36796.0,20,1,9,3,2012,262,38,0,34365.0,33210.0,31904.208333333332,29335.708333333332
2012-09-18 21:00:00,35783.0,21,1,9,3,2012,262,38,0,33958.0,33232.0,32005.5,29357.053571428572
2012-09-18 22:00:00,33651.0,22,1,9,3,2012,262,38,0,32121.0,31199.0,32081.541666666668,29372.238095238095
2012-09-18 23:00:00,30769.0,23,1,9,3,2012,262,38,0,29503.0,28263.0,32145.291666666668,29386.833333333332
2012-09-19 00:00:00,28053.0,0,2,9,3,2012,263,38,0,27208.0,25619.0,32198.041666666668,29401.75
2012-09-19 01:00:00,25925.0,1,2,9,3,2012,263,38,0,25384.0,23728.0,32233.25,29416.238095238095
2012-09-19 02:00:00,24502.0,2,2,9,3,2012,263,38,0,24348.0,22646.0,32255.791666666668,29429.315476190477
2012-09-19 03:00:00,23626.0,3,2,9,3,2012,263,38,0,23798.0,21944.0,32262.208333333332,29440.363095238095
2012-09-19 04:00:00,22998.0,4,2,9,3,2012,263,38,0,23673.0,21765.0,32255.041666666668,29450.375
2012-09-19 05:00:00,23171.0,5,2,9,3,2012,263,38,0,24266.0,22196.0,32226.916666666668,29457.714285714286
2012-09-19 06:00:00,24779.0,6,2,9,3,2012,263,38,0,26279.0,23900.0,32181.291666666668,29463.51785714286
2012-09-19 07:00:00,28073.0,7,2,9,3,2012,263,38,0,30101.0,26958.0,32118.791666666668,29468.75
2012-09-19 08:00:00,29516.0,8,2,9,3,2012,263,38,0,32473.0,28541.0,32034.291666666668,29475.386904761905
2012-09-19 09:00:00,30182.0,9,2,9,3,2012,263,38,0,33846.0,29649.0,31911.083333333332,29481.190476190477
2012-09-19 10:00:00,30785.0,10,2,9,3,2012,263,38,0,35011.0,30832.0,31758.416666666668,29484.363095238095
2012-09-19 11:00:00,31365.0,11,2,9,3,2012,263,38,0,35843.0,32084.0,31582.333333333332,29484.083333333332
2012-09-19 12:00:00,31750.0,12,2,9,3,2012,263,38,0,36418.0,32767.0,31395.75,29479.803571428572
2012-09-19 13:00:00,31924.0,13,2,9,3,2012,263,38,0,36696.0,33342.0,31201.25,29473.75
2012-09-19 14:00:00,32215.0,14,2,9,3,2012,263,38,0,36898.0,34218.0,31002.416666666668,29465.309523809523
2012-09-19 15:00:00,32344.0,15,2,9,3,2012,263,38,0,36872.0,34906.0,30807.291666666668,29453.386904761905
2012-09-19 16:00:00,32513.0,16,2,9,3,2012,263,38,0,36723.0,35550.0,30618.625,29438.136904761905
2012-09-19 17:00:00,32644.0,17,2,9,3,2012,263,38,0,36659.0,36150.0,30443.208333333332,29420.059523809523
2012-09-19 18:00:00,32464.0,18,2,9,3,2012,263,38,0,36787.0,35999.0,30275.916666666668,29399.190476190477
2012-09-19 19:00:00,31721.0,19,2,9,3,2012,263,38,0,36471.0,34954.0,30095.791666666668,29378.14880952381
2012-09-19 20:00:00,32490.0,20,2,9,3,2012,263,38,0,36796.0,34951.0,29897.875,29358.904761904763
2012-09-19 21:00:00,32096.0,21,2,9,3,2012,263,38,0,35783.0,34814.0,29718.458333333332,29344.255952380954
2012-09-19 22:00:00,30132.0,22,2,9,3,2012,263,38,0,33651.0,32599.0,29564.833333333332,29328.07738095238
2012-09-19 23:00:00,27471.0,23,2,9,3,2012,263,38,0,30769.0,29480.0,29418.208333333332,29313.39285714286
2012-09-20 00:00:00,24916.0,0,3,9,3,2012,264,38,0,28053.0,26698.0,29280.791666666668,29301.434523809523
2012-09-20 01:00:00,23103.0,1,3,9,3,2012,264,38,0,25925.0,24640.0,29150.083333333332,29290.82738095238
2012-09-20 02:00:00,22180.0,2,3,9,3,2012,264,38,0,24502.0,23421.0,29032.5,29281.678571428572
2012-09-20 03:00:00,21497.0,3,3,9,3,2012,264,38,0,23626.0,22651.0,28935.75,29274.291666666668
2012-09-20 04:00:00,21356.0,4,3,9,3,2012,264,38,0,22998.0,22369.0,28847.041666666668,29267.42261904762
2012-09-20 05:00:00,21764.0,5,3,9,3,2012,264,38,0,23171.0,22645.0,28778.625,29261.39285714286
2012-09-20 06:00:00,23484.0,6,3,9,3,2012,264,38,0,24779.0,24360.0,28720.0,29256.14880952381
2012-09-20 07:00:00,26726.0,7,3,9,3,2012,264,38,0,28073.0,27458.0,28666.041666666668,29250.934523809523
2012-09-20 08:00:00,28240.0,8,3,9,3,2012,264,38,0,29516.0,29111.0,28609.916666666668,29246.57738095238
2012-09-20 09:00:00,29082.0,9,3,9,3,2012,264,38,0,30182.0,30396.0,28556.75,29241.39285714286
2012-09-20 10:00:00,29822.0,10,3,9,3,2012,264,38,0,30785.0,31720.0,28510.916666666668,29233.571428571428
2012-09-20 11:00:00,30573.0,11,3,9,3,2012,264,38,0,31365.0,32975.0,28470.791666666668,29222.27380952381
2012-09-20 12:00:00,31037.0,12,3,9,3,2012,264,38,0,31750.0,33993.0,28437.791666666668,29207.97619047619
2012-09-20 13:00:00,31432.0,13,3,9,3,2012,264,38,0,31924.0,34735.0,28408.083333333332,29190.380952380954
2012-09-20 14:00:00,31803.0,14,3,9,3,2012,264,38,0,32215.0,35614.0,28387.583333333332,29170.720238095237
2012-09-20 15:00:00,31931.0,15,3,9,3,2012,264,38,0,32344.0,36430.0,28370.416666666668,29148.035714285714
2012-09-20 16:00:00,31987.0,16,3,9,3,2012,264,38,0,32513.0,37198.0,28353.208333333332,29121.255952380954
2012-09-20 17:00:00,32171.0,17,3,9,3,2012,264,38,0,32644.0,37704.0,28331.291666666668,29090.238095238095
2012-09-20 18:00:00,32116.0,18,3,9,3,2012,264,38,0,32464.0,37478.0,28311.583333333332,29057.303571428572
2012-09-20 19:00:00,31618.0,19,3,9,3,2012,264,38,0,31721.0,36186.0,28297.083333333332,29025.386904761905
2012-09-20 20:00:00,32647.0,20,3,9,3,2012,264,38,0,32490.0,36170.0,28292.791666666668,28998.196428571428
2012-09-20 21:00:00,32302.0,21,3,9,3,2012,264,38,0,32096.0,35772.0,28299.333333333332,28977.22619047619
2012-09-20 22:00:00,30458.0,22,3,9,3,2012,264,38,0,30132.0,33453.0,28307.916666666668,28956.571428571428
2012-09-20 23:00:00,27815.0,23,3,9,3,2012,264,38,0,27471.0,30314.0,28321.5,28938.744047619046
2012-09-21 00:00:00,25334.0,0,4,9,3,2012,265,38,0,24916.0,27434.0,28335.833333333332,28923.869047619046
2012-09-21 01:00:00,23508.0,1,4,9,3,2012,265,38,0,23103.0,25252.0,28353.25,28911.369047619046
2012-09-21 02:00:00,22491.0,2,4,9,3,2012,265,38,0,22180.0,23911.0,28370.125,28900.988095238095
2012-09-21 03:00:00,21870.0,3,4,9,3,2012,265,38,0,21497.0,23120.0,28383.083333333332,28892.535714285714
2012-09-21 04:00:00,21706.0,4,4,9,3,2012,265,38,0,21356.0,22717.0,28398.625,28885.095238095237
2012-09-21 05:00:00,22091.0,5,4,9,3,2012,265,38,0,21764.0,23032.0,28413.208333333332,28879.07738095238
2012-09-21 06:00:00,23727.0,6,4,9,3,2012,265,38,0,23484.0,24600.0,28426.833333333332,28873.47619047619
2012-09-21 07:00:00,26992.0,7,4,9,3,2012,265,38,0,26726.0,27656.0,28436.958333333332,28868.279761904763
2012-09-21 08:00:00,28568.0,8,4,9,3,2012,265,38,0,28240.0,29261.0,28448.041666666668,28864.32738095238
2012-09-21 09:00:00,29623.0,9,4,9,3,2012,265,38,0,29082.0,30625.0,28461.708333333332,28860.20238095238
2012-09-21 10:00:00,30730.0,10,4,9,3,2012,265,38,0,29822.0,32197.0,28484.25,28854.238095238095
2012-09-21 11:00:00,31729.0,11,4,9,3,2012,265,38,0,30573.0,33632.0,28522.083333333332,28845.505952380954
2012-09-21 12:00:00,32299.0,12,4,9,3,2012,265,38,0,31037.0,34631.0,28570.25,28834.178571428572
2012-09-21 13:00:00,32683.0,13,4,9,3,2012,265,38,0,31432.0,35390.0,28622.833333333332,28820.29761904762
2012-09-21 14:00:00,33146.0,14,4,9,3,2012,265,38,0,31803.0,36379.0,28674.958333333332,28804.184523809523
2012-09-21 15:00:00,33433.0,15,4,9,3,2012,265,38,0,31931.0,37032.0,28730.916666666668,28784.940476190477
2012-09-21 16:00:00,33648.0,16,4,9,3,2012,265,38,0,31987.0,37357.0,28793.5,28763.51785714286
2012-09-21 17:00:00,33731.0,17,4,9,3,2012,265,38,0,32171.0,37475.0,28862.708333333332,28741.440476190477
2012-09-21 18:00:00,33393.0,18,4,9,3,2012,265,38,0,32116.0,36935.0,28927.708333333332,28719.154761904763
2012-09-21 19:00:00,32332.0,19,4,9,3,2012,265,38,0,31618.0,35531.0,28980.916666666668,28698.071428571428
2012-09-21 20:00:00,32769.0,20,4,9,3,2012,265,38,0,32647.0,35474.0,29010.666666666668,28679.029761904763
2012-09-21 21:00:00,32036.0,21,4,9,3,2012,265,38,0,32302.0,34934.0,29015.75,28662.928571428572
2012-09-21 22:00:00,30415.0,22,4,9,3,2012,265,38,0,30458.0,33152.0,29004.666666666668,28645.678571428572
2012-09-21 23:00:00,28220.0,23,4,9,3,2012,265,38,0,27815.0,30699.0,29002.875,28629.386904761905
2012-09-22 00:00:00,25894.0,0,5,9,3,2012,266,38,1,25334.0,28109.0,29019.75,28614.630952380954
2012-09-22 01:00:00,23971.0,1,5,9,3,2012,266,38,1,23508.0,25920.0,29043.083333333332,28601.446428571428
2012-09-22 02:00:00,22730.0,2,5,9,3,2012,266,38,1,22491.0,24437.0,29062.375,28589.845238095237
2012-09-22 03:00:00,21945.0,3,5,9,3,2012,266,38,1,21870.0,23500.0,29072.333333333332,28579.684523809523
2012-09-22 04:00:00,21564.0,4,5,9,3,2012,266,38,1,21706.0,22903.0,29075.458333333332,28570.428571428572
2012-09-22 05:00:00,21529.0,5,5,9,3,2012,266,38,1,22091.0,22702.0,29069.541666666668,28562.458333333332
2012-09-22 06:00:00,22021.0,6,5,9,3,2012,266,38,1,23727.0,22900.0,29046.125,28555.47619047619
2012-09-22 07:00:00,23007.0,7,5,9,3,2012,266,38,1,26992.0,23582.0,28975.041666666668,28550.244047619046
2012-09-22 08:00:00,24061.0,8,5,9,3,2012,266,38,1,28568.0,24175.0,28809.0,28546.821428571428
2012-09-22 09:00:00,26009.0,9,5,9,3,2012,266,38,1,29623.0,26012.0,28621.208333333332,28546.14285714286
2012-09-22 10:00:00,27769.0,10,5,9,3,2012,266,38,1,30730.0,27600.0,28470.625,28546.125
2012-09-22 11:00:00,29065.0,11,5,9,3,2012,266,38,1,31729.0,28557.0,28347.25,28547.130952380954
2012-09-22 12:00:00,30131.0,12,5,9,3,2012,266,38,1,32299.0,28989.0,28236.25,28550.154761904763
2012-09-22 13:00:00,31017.0,13,5,9,3,2012,266,38,1,32683.0,29278.0,28145.916666666668,28556.95238095238
2012-09-22 14:00:00,31558.0,14,5,9,3,2012,266,38,1,33146.0,29345.0,28076.5,28567.303571428572
2012-09-22 15:00:00,32120.0,15,5,9,3,2012,266,38,1,33433.0,29446.0,28010.333333333332,28580.47619047619
2012-09-22 16:00:00,32590.0,16,5,9,3,2012,266,38,1,33648.0,29788.0,27955.625,28596.39285714286
2012-09-22 17:00:00,32901.0,17,5,9,3,2012,266,38,1,33731.0,29933.0,27911.541666666668,28613.071428571428
2012-09-22 18:00:00,32806.0,18,5,9,3,2012,266,38,1,33393.0,29777.0,27876.958333333332,28630.738095238095
2012-09-22 19:00:00,32545.0,19,5,9,3,2012,266,38,1,32332.0,29209.0,27852.5,28648.76785714286
2012-09-22 20:00:00,33288.0,20,5,9,3,2012,266,38,1,32769.0,29810.0,27861.375,28668.625
2012-09-22 21:00:00,32587.0,21,5,9,3,2012,266,38,1,32036.0,29739.0,27883.0,28689.32738095238
2012-09-22 22:00:00,31034.0,22,5,9,3,2012,266,38,1,30415.0,28451.0,27905.958333333332,28706.279761904763
2012-09-22 23:00:00,28873.0,23,5,9,3,2012,266,38,1,28220.0,26570.0,27931.75,28721.654761904763
2012-09-23 00:00:00,26617.0,0,6,9,3,2012,267,38,1,25894.0,24648.0,27958.958333333332,28735.363095238095
2012-09-23 01:00:00,24532.0,1,6,9,3,2012,267,38,1,23971.0,22873.0,27989.083333333332,28747.083333333332
2012-09-23 02:00:00,23085.0,2,6,9,3,2012,267,38,1,22730.0,21685.0,28012.458333333332,28756.958333333332
2012-09-23 03:00:00,22002.0,3,6,9,3,2012,267,38,1,21945.0,20959.0,28027.25,28765.291666666668
2012-09-23 04:00:00,21291.0,4,6,9,3,2012,267,38,1,21564.0,20505.0,28029.625,28771.5
2012-09-23 05:00:00,20884.0,5,6,9,3,2012,267,38,1,21529.0,20294.0,28018.25,28776.178571428572
2012-09-23 06:00:00,20932.0,6,6,9,3,2012,267,38,1,22021.0,20685.0,27991.375,28779.690476190477
2012-09-23 07:00:00,21278.0,7,6,9,3,2012,267,38,1,23007.0,21152.0,27946.0,28781.160714285714
2012-09-23 08:00:00,21831.0,8,6,9,3,2012,267,38,1,24061.0,21661.0,27873.958333333332,28781.910714285714
2012-09-23 09:00:00,23363.0,9,6,9,3,2012,267,38,1,26009.0,23408.0,27781.041666666668,28782.92261904762
2012-09-23 10:00:00,24682.0,10,6,9,3,2012,267,38,1,27769.0,24972.0,27670.791666666668,28782.654761904763
2012-09-23 11:00:00,25505.0,11,6,9,3,2012,267,38,1,29065.0,26154.0,27542.166666666668,28780.928571428572
2012-09-23 12:00:00,25999.0,12,6,9,3,2012,267,38,1,30131.0,27017.0,27393.833333333332,28777.065476190477
2012-09-23 13:00:00,26296.0,13,6,9,3,2012,267,38,1,31017.0,27542.0,27221.666666666668,28771.005952380954
2012-09-23 14:00:00,26479.0,14,6,9,3,2012,267,38,1,31558.0,27884.0,27024.958333333332,28763.589285714286
2012-09-23 15:00:00,26626.0,15,6,9,3,2012,267,38,1,32120.0,28038.0,26813.333333333332,28755.22619047619
2012-09-23 16:00:00,26842.0,16,6,9,3,2012,267,38,1,32590.0,28286.0,26584.416666666668,28746.821428571428
2012-09-23 17:00:00,27234.0,17,6,9,3,2012,267,38,1,32901.0,28683.0,26344.916666666668,28738.22619047619
2012-09-23 18:00:00,27607.0,18,6,9,3,2012,267,38,1,32806.0,28996.0,26108.791666666668,28729.60119047619
2012-09-23 19:00:00,27761.0,19,6,9,3,2012,267,38,1,32545.0,28954.0,25892.166666666668,28721.333333333332
2012-09-23 20:00:00,29168.0,20,6,9,3,2012,267,38,1,33288.0,29951.0,25692.833333333332,28714.23214285714
2012-09-23 21:00:00,28910.0,21,6,9,3,2012,267,38,1,32587.0,30051.0,25521.166666666668,28709.571428571428
2012-09-23 22:00:00,27368.0,22,6,9,3,2012,267,38,1,31034.0,28500.0,25367.958333333332,28702.779761904763
2012-09-23 23:00:00,25244.0,23,6,9,3,2012,267,38,1,28873.0,26167.0,25215.208333333332,28696.041666666668
