date,y,month,day,dayofweek,dayofyear,is_weekend,lag_1,lag_2,lag_3,lag_7,lag_14,rollmean_7,rollstd_7,rollmean_14,rollstd_14
2022-01-20,13945,1,20,3,20,0,14079.0,13977.0,13963.0,12964.0,12822.0,12689.142857142857,1464.7450777721563,12562.142857142857,1250.19745253683
2022-01-21,13156,1,21,4,21,0,13945.0,14079.0,13977.0,12321.0,12035.0,12829.285714285714,1540.4014319096134,12642.357142857143,1303.0616377854274
2022-01-22,12014,1,22,5,22,1,13156.0,13945.0,14079.0,10707.0,10973.0,12948.57142857143,1526.7505643407828,12722.42857142857,1297.2987150397798
2022-01-23,11005,1,23,6,23,1,12014.0,13156.0,13945.0,10813.0,11035.0,13135.285714285714,1264.2882997016604,12796.785714285714,1216.6396456931834
2022-01-24,14430,1,24,0,24,0,11005.0,12014.0,13156.0,13963.0,13537.0,13162.714285714286,1206.260711771098,12794.642857142857,1220.0031278107608
2022-01-25,13832,1,25,1,25,0,14430.0,11005.0,12014.0,13977.0,13434.0,13229.42857142857,1269.1722837010332,12858.42857142857,1283.4939521768822
2022-01-26,14845,1,26,2,26,0,13832.0,14430.0,11005.0,14079.0,13210.0,13208.714285714286,1256.0530395233507,12886.857142857143,1301.5045055711046
2022-01-27,14072,1,27,3,27,0,14845.0,13832.0,14430.0,13945.0,12964.0,13318.142857142857,1372.481138737828,13003.642857142857,1402.1916695023847
2022-01-28,13331,1,28,4,28,0,14072.0,14845.0,13832.0,13156.0,12321.0,13336.285714285714,1382.948144880776,13082.785714285714,1430.7600012995151
2022-01-29,11824,1,29,5,29,1,13331.0,14072.0,14845.0,12014.0,10707.0,13361.285714285714,1380.7258615534486,13154.92857142857,1414.768068205207
2022-01-30,11284,1,30,6,30,1,11824.0,13331.0,14072.0,11005.0,10813.0,13334.142857142857,1413.1132802637414,13234.714285714286,1292.293395394454
2022-01-31,13857,1,31,0,31,0,11284.0,11824.0,13331.0,14430.0,13963.0,13374.0,1338.4315447569995,13268.357142857143,1228.9779748381454
2022-02-01,13343,2,1,1,32,0,13857.0,11284.0,11824.0,13832.0,13977.0,13292.142857142857,1279.2994734845129,13260.785714285714,1224.6882918064575
2022-02-02,13560,2,2,2,33,0,13343.0,13857.0,11284.0,14845.0,14079.0,13222.285714285714,1258.082100432711,13215.5,1207.7723773064702
2022-02-03,13720,2,3,3,34,0,13560.0,13343.0,13857.0,14072.0,13945.0,13038.714285714286,1059.9986972142237,13178.42857142857,1187.0160205182322
2022-02-04,13852,2,4,4,35,0,13720.0,13560.0,13343.0,13331.0,13156.0,12988.42857142857,1009.9796791923916,13162.357142857143,1177.3223600867973
2022-02-05,12513,2,5,5,36,1,13852.0,13720.0,13560.0,11824.0,12014.0,13062.857142857143,1057.510981593614,13212.07142857143,1191.6410445770935
2022-02-06,11315,2,6,6,37,1,12513.0,13852.0,13720.0,11284.0,11005.0,13161.285714285714,949.5380831905492,13247.714285714286,1160.0944542825166
2022-02-07,14228,2,7,0,38,0,11315.0,12513.0,13852.0,13857.0,14430.0,13165.714285714286,939.34085298993,13269.857142857143,1116.1197107797693
2022-02-08,13927,2,8,1,39,0,14228.0,11315.0,12513.0,13343.0,13832.0,13218.714285714286,993.7370065041596,13255.42857142857,1101.1739689486021
2022-02-09,14157,2,9,2,40,0,13927.0,14228.0,11315.0,13560.0,14845.0,13302.142857142857,1029.7717269008788,13262.214285714286,1105.2852871245384
2022-02-10,13661,2,10,3,41,0,14157.0,13927.0,14228.0,13720.0,14072.0,13387.42857142857,1078.2666425247323,13213.07142857143,1043.0407812873275
2022-02-11,13810,2,11,4,42,0,13661.0,14157.0,13927.0,13852.0,13331.0,13379.0,1075.4606764857901,13183.714285714286,1022.5894302490369
2022-02-12,11131,2,12,5,43,1,13810.0,13661.0,14157.0,12513.0,11824.0,13373.0,1072.4950660339998,13217.92857142857,1035.8241211180675
2022-02-13,12149,2,13,6,44,1,11131.0,13810.0,13661.0,11315.0,11284.0,13175.57142857143,1348.8014256053023,13168.42857142857,1120.6468402932512
2022-02-14,13951,2,14,0,45,0,12149.0,11131.0,13810.0,14228.0,13857.0,13294.714285714286,1183.8038568230716,13230.214285714286,1028.8440248514032
2022-02-15,15849,2,15,1,46,0,13951.0,12149.0,11131.0,13927.0,13343.0,13255.142857142857,1151.598661075587,13236.92857142857,1033.5450914420055
2022-02-16,14255,2,16,2,47,0,15849.0,13951.0,12149.0,14157.0,13560.0,13529.714285714286,1511.404061823258,13415.92857142857,1248.072141916676
2022-02-17,14105,2,17,3,48,0,14255.0,15849.0,13951.0,13661.0,13720.0,13543.714285714286,1518.6196269735144,13465.57142857143,1267.9078900229013
2022-02-18,13477,2,18,4,49,0,14105.0,14255.0,15849.0,13810.0,13852.0,13607.142857142857,1533.533874049656,13493.07142857143,1277.9858831702036
2022-02-19,11518,2,19,5,50,1,13477.0,14105.0,14255.0,11131.0,12513.0,13559.57142857143,1531.3557018912654,13466.285714285714,1273.8073413421084
2022-02-20,12216,2,20,6,51,1,11518.0,13477.0,14105.0,12149.0,11315.0,13614.857142857143,1432.8852511132031,13395.214285714286,1356.181130322077
2022-02-21,14244,2,21,0,52,0,12216.0,11518.0,13477.0,13951.0,14228.0,13624.42857142857,1421.6412882234242,13459.57142857143,1268.4097684341793
2022-02-22,14279,2,22,1,53,0,14244.0,12216.0,11518.0,15849.0,13927.0,13666.285714285714,1437.0884586885534,13460.714285714286,1269.1623784437716
2022-02-23,14150,2,23,2,54,0,14279.0,14244.0,12216.0,14255.0,14157.0,13442.0,1129.1876135821162,13485.857142857143,1282.5266443261526
2022-02-24,12774,2,24,3,55,0,14150.0,14279.0,14244.0,14105.0,13661.0,13427.0,1117.2218520362348,13485.357142857143,1282.246202636503
2022-02-25,12673,2,25,4,56,0,12774.0,14150.0,14279.0,13477.0,13810.0,13236.857142857143,1095.6545119354093,13422.0,1294.7527236443734
2022-02-26,10779,2,26,5,57,1,12673.0,12774.0,14150.0,11518.0,11131.0,13122.0,1108.3526815356558,13340.785714285714,1304.1683573816351
2022-02-27,10741,2,27,6,58,1,10779.0,12673.0,12774.0,12216.0,12149.0,13016.42857142857,1304.446863252096,13315.642857142857,1352.5434505827136
2022-02-28,13148,2,28,0,59,0,10741.0,10779.0,12673.0,14244.0,13951.0,12805.714285714286,1551.1058113796923,13215.07142857143,1491.2045964090762
2022-03-01,13267,3,1,1,60,0,13148.0,10741.0,10779.0,14279.0,15849.0,12649.142857142857,1432.507525119651,13157.714285714286,1476.0872096693197
2022-03-02,13498,3,2,2,61,0,13267.0,13148.0,10741.0,14150.0,14255.0,12504.57142857143,1283.969996682778,12973.285714285714,1259.3516297970295
2022-03-03,13531,3,3,3,62,0,13498.0,13267.0,13148.0,12774.0,14105.0,12411.42857142857,1162.6270335099905,12919.214285714286,1215.5773037197546
2022-03-04,10282,3,4,4,63,0,13531.0,13498.0,13267.0,12673.0,13477.0,12519.57142857143,1234.931017931058,12878.214285714286,1181.7140861132984
2022-03-05,7279,3,5,5,64,1,10282.0,13531.0,13498.0,10779.0,11518.0,12178.0,1489.7883518587323,12650.0,1353.2429993850037
2022-03-06,7210,3,6,6,65,1,7279.0,10282.0,13531.0,10741.0,12216.0,11678.0,2366.777556087735,12347.214285714286,1962.9094253397984
2022-03-07,9304,3,7,0,66,0,7210.0,7279.0,10282.0,13148.0,14244.0,11173.57142857143,2913.0091461776983,11989.642857142857,2396.6791963735104
2022-03-08,10013,3,8,1,67,0,9304.0,7210.0,7279.0,13267.0,14279.0,10624.42857142857,2840.1806783574407,11636.785714285714,2402.888683953635
2022-03-09,10197,3,9,2,68,0,10013.0,9304.0,7210.0,13498.0,14150.0,10159.57142857143,2590.9384951625034,11332.07142857143,2310.774677438286
2022-03-10,10184,3,10,3,69,0,10197.0,10013.0,9304.0,13531.0,12774.0,9688.0,2143.8832368704207,11049.714285714286,2177.637090220315
2022-03-11,10018,3,11,4,70,0,10184.0,10197.0,10013.0,10282.0,12673.0,9209.857142857143,1381.691889022709,10864.714285714286,2129.364167595966
2022-03-12,8361,3,12,5,71,1,10018.0,10184.0,10197.0,7279.0,10779.0,9172.142857142857,1350.8073423664612,10675.07142857143,2073.42190089735
2022-03-13,8737,3,13,6,72,1,8361.0,10018.0,10184.0,7210.0,10741.0,9326.714285714286,1144.17360487642,10502.357142857143,2162.877734271287
2022-03-14,10824,3,14,0,73,0,8737.0,8361.0,10018.0,9304.0,13148.0,9544.857142857143,751.551601371769,10359.214285714286,2211.633547979717
2022-03-15,11958,3,15,1,74,0,10824.0,8737.0,8361.0,10013.0,13267.0,9762.0,879.1203937273464,10193.214285714286,2068.818212580119
2022-03-16,11357,3,16,2,75,0,11958.0,10824.0,8737.0,10197.0,13498.0,10039.857142857143,1214.9141847024136,10099.714285714286,1945.0930936222676
2022-03-17,10687,3,17,3,76,0,11357.0,11958.0,10824.0,10184.0,13531.0,10205.57142857143,1314.9170895465631,9946.785714285714,1729.5849737201643
2022-03-18,10415,3,18,4,77,0,10687.0,11357.0,11958.0,10018.0,10282.0,10277.42857142857,1327.2280458590892,9743.642857142857,1414.5567725041162
2022-03-19,10386,3,19,5,78,1,10415.0,10687.0,11357.0,8361.0,7279.0,10334.142857142857,1322.7693712527744,9753.142857142857,1418.890403809215
2022-03-20,10554,3,20,6,79,1,10386.0,10415.0,10687.0,8737.0,7210.0,10623.42857142857,1001.8238130437898,9975.07142857143,1232.9402920401956
2022-03-21,12771,3,21,0,80,0,10554.0,10386.0,10415.0,10824.0,9304.0,10883.0,576.8408214871544,10213.92857142857,946.7613999057772
2022-03-22,13166,3,22,1,81,0,12771.0,10554.0,10386.0,11958.0,10013.0,11161.142857142857,914.3295227603195,10461.57142857143,1126.7621900680424
2022-03-23,13210,3,23,2,82,0,13166.0,12771.0,10554.0,11357.0,10197.0,11333.714285714286,1168.4744633192488,10686.785714285714,1327.4419111480643
2022-03-24,12845,3,24,3,83,0,13210.0,13166.0,12771.0,10687.0,10184.0,11598.42857142857,1367.5638750645558,10902.0,1477.669839255729
2022-03-25,10273,3,25,4,84,0,12845.0,13210.0,13166.0,10415.0,10018.0,11906.714285714286,1371.091015005641,11092.07142857143,1547.6918528662186
2022-03-26,7486,3,26,5,85,1,10273.0,12845.0,13210.0,10386.0,8361.0,11886.42857142857,1397.633339750301,11110.285714285714,1535.531851162314
2022-03-27,7679,3,27,6,86,1,7486.0,10273.0,12845.0,10554.0,8737.0,11472.142857142857,2145.9780542970243,11047.785714285714,1668.1252110618427
2022-03-28,9777,3,28,0,87,0,7679.0,7486.0,10273.0,12771.0,10824.0,11061.42857142857,2581.8428080955905,10972.214285714286,1799.6447161580259
2022-03-29,9702,3,29,1,88,0,9777.0,7679.0,7486.0,13166.0,11958.0,10633.714285714286,2498.0665666529417,10897.42857142857,1827.8117103114166
2022-03-30,9566,3,30,2,89,0,9702.0,9777.0,7679.0,13210.0,11357.0,10138.857142857143,2242.894515915642,10736.285714285714,1826.5634579542982
2022-03-31,9332,3,31,3,90,0,9566.0,9702.0,9777.0,12845.0,10687.0,9618.285714285714,1788.050121807523,10608.357142857143,1842.3961240791502
2022-04-01,8105,4,1,4,91,0,9332.0,9566.0,9702.0,10273.0,10415.0,9116.42857142857,1087.0441354340767,10511.57142857143,1873.2789727880916
2022-04-02,6853,4,2,5,92,1,8105.0,9332.0,9566.0,7486.0,10386.0,8806.714285714286,1008.6178189793084,10346.57142857143,1981.0714550187251
2022-04-03,7277,4,3,6,93,1,6853.0,8105.0,9332.0,7679.0,10554.0,8716.285714285714,1163.2806646560316,10094.214285714286,2189.7011098662183
2022-04-04,9594,4,4,0,94,0,7277.0,6853.0,8105.0,9777.0,12771.0,8658.857142857143,1230.9770412932776,9860.142857142857,2308.688000946465
2022-04-05,10716,4,5,1,95,0,9594.0,7277.0,6853.0,9702.0,13166.0,8632.714285714286,1204.9406229198935,9633.214285714286,2151.337944291726
2022-04-06,9510,4,6,2,96,0,10716.0,9594.0,7277.0,9566.0,13210.0,8777.57142857143,1400.0662909477865,9458.214285714286,1930.1338008052417
2022-04-07,9390,4,7,3,97,0,9510.0,10716.0,9594.0,9332.0,12845.0,8769.57142857143,1394.9610337622191,9193.92857142857,1602.3862717011039
2022-04-08,8781,4,8,4,98,0,9390.0,9510.0,10716.0,8105.0,10273.0,8777.857142857143,1399.0248304412432,8947.142857142857,1216.3887193177256
2022-04-09,6927,4,9,5,99,1,8781.0,9390.0,9510.0,6853.0,7486.0,8874.42857142857,1367.8214865428492,8840.57142857143,1155.1064362736363
2022-04-10,6946,4,10,6,100,1,6927.0,8781.0,9390.0,7277.0,7679.0,8885.0,1349.7614604072346,8800.642857142857,1213.7067575845883
2022-04-11,9175,4,11,0,101,0,6946.0,6927.0,8781.0,9594.0,9777.0,8837.714285714286,1419.4800355867085,8748.285714285714,1279.8236914976148
2022-04-12,9056,4,12,1,102,0,9175.0,6946.0,6927.0,10716.0,9702.0,8777.857142857143,1390.8183955946522,8705.285714285714,1252.4216191394225
2022-04-13,10233,4,13,2,103,0,9056.0,9175.0,6946.0,9510.0,9566.0,8540.714285714286,1120.53286643569,8659.142857142857,1224.4632015164984
2022-04-14,7733,4,14,3,104,0,10233.0,9056.0,9175.0,9390.0,9332.0,8644.0,1250.5468137315008,8706.785714285714,1274.419637359615
2022-04-15,7145,4,15,4,105,0,7733.0,10233.0,9056.0,8781.0,8105.0,8407.285714285714,1242.6030090483127,8592.57142857143,1285.6793304161197
2022-04-16,6052,4,16,5,106,1,7145.0,7733.0,10233.0,6927.0,6853.0,8173.571428571428,1312.4861722630237,8524.0,1338.2116654469735
2022-04-17,6941,4,17,6,107,1,6052.0,7145.0,7733.0,6946.0,7277.0,8048.571428571428,1481.7483881263313,8466.785714285714,1429.1807862478843
2022-04-18,8668,4,18,0,108,0,6941.0,6052.0,7145.0,9175.0,9594.0,8047.857142857143,1482.3695477819192,8442.785714285714,1453.3149999263374
2022-04-19,9808,4,19,1,109,0,8668.0,6941.0,6052.0,9056.0,10716.0,7975.428571428572,1429.5641360387847,8376.642857142857,1417.5221396801594
2022-04-20,10103,4,20,2,110,0,9808.0,8668.0,6941.0,10233.0,9510.0,8082.857142857143,1547.6766919669744,8311.785714285714,1319.6473409193477
2022-04-21,9529,4,21,3,111,0,10103.0,9808.0,8668.0,7733.0,9390.0,8064.285714285715,1518.0726502474333,8354.142857142857,1369.6353168266369
2022-04-22,8850,4,22,4,112,0,9529.0,10103.0,9808.0,7145.0,8781.0,8320.857142857143,1602.1913565045309,8364.07142857143,1378.1989620953789
2022-04-23,7306,4,23,5,113,1,8850.0,9529.0,10103.0,6052.0,6927.0,8564.42857142857,1521.1928277007805,8369.0,1379.9269211419162
2022-04-24,7563,4,24,6,114,1,7306.0,8850.0,9529.0,6941.0,6946.0,8743.57142857143,1220.0318106706443,8396.07142857143,1352.9148852803296
2022-04-25,9575,4,25,0,115,0,7563.0,7306.0,8850.0,8668.0,9175.0,8832.42857142857,1081.6716780281752,8440.142857142857,1311.4593079784888
2022-04-26,16943,4,26,1,116,0,9575.0,7563.0,7306.0,9808.0,9056.0,8962.0,1112.5747914937365,8468.714285714286,1332.8826152118447
2022-04-27,9482,4,27,2,117,0,16943.0,9575.0,7563.0,10103.0,10233.0,9981.285714285714,3243.8397368081964,9032.07142857143,2632.940808715172
2022-04-28,9505,4,28,3,118,0,9482.0,16943.0,9575.0,9529.0,7733.0,9892.57142857143,3248.4446974485477,8978.42857142857,2614.174754746046
2022-04-29,8772,4,29,4,119,0,9505.0,9482.0,16943.0,8850.0,7145.0,9889.142857142857,3248.905017005644,9105.0,2592.0399747629535
2022-04-30,6791,4,30,5,120,1,8772.0,9505.0,9482.0,7306.0,6052.0,9878.0,3253.1939177779273,9221.214285714286,2533.2091892899803
2022-05-01,7137,5,1,6,121,1,6791.0,8772.0,9505.0,7563.0,6941.0,9804.42857142857,3326.0617280874776,9274.0,2468.9759322127984
2022-05-02,8365,5,2,0,122,0,7137.0,6791.0,8772.0,9575.0,8668.0,9743.57142857143,3377.4094538637537,9288.0,2455.24687776385
2022-05-03,9670,5,3,1,123,0,8365.0,7137.0,6791.0,16943.0,9808.0,9570.714285714286,3418.1928321988917,9266.357142857143,2462.4574219557494
2022-05-04,10125,5,4,2,124,0,9670.0,8365.0,7137.0,9482.0,10103.0,8531.714285714286,1169.5346245818973,9256.5,2460.3978024201183
2022-05-05,9483,5,5,3,125,0,10125.0,9670.0,8365.0,9505.0,9529.0,8623.57142857143,1276.931198504823,9258.07142857143,2460.9869960049355
2022-05-06,8656,5,6,4,126,0,9483.0,10125.0,9670.0,8772.0,8850.0,8620.42857142857,1274.4248189078464,9254.785714285714,2460.6281305193593
2022-05-07,7056,5,7,5,127,1,8656.0,9483.0,10125.0,6791.0,7306.0,8603.857142857143,1272.8786834800173,9240.92857142857,2463.6274838377617
2022-05-08,6869,5,8,6,128,1,7056.0,8656.0,9483.0,7137.0,7563.0,8641.714285714286,1212.4836375923796,9223.07142857143,2479.5856497619507
2022-05-09,9335,5,9,0,129,0,6869.0,7056.0,8656.0,8365.0,9575.0,8603.42857142857,1270.7471368116337,9173.5,2521.902479356511
2022-05-10,9843,5,10,1,130,0,9335.0,6869.0,7056.0,9670.0,16943.0,8742.0,1293.105048581646,9156.357142857143,2519.7781223183497
2022-05-11,9782,5,11,2,131,0,9843.0,9335.0,6869.0,10125.0,9482.0,8766.714285714286,1315.2607744331838,8649.214285714286,1201.9093898121366
2022-05-12,9662,5,12,3,132,0,9782.0,9843.0,9335.0,9483.0,9505.0,8717.714285714286,1261.5151887429838,8670.642857142857,1220.4306684459457
2022-05-13,8530,5,13,4,133,0,9662.0,9782.0,9843.0,8656.0,8772.0,8743.285714285714,1281.272767509939,8681.857142857143,1229.3756925393045
2022-05-14,7201,5,14,5,134,1,8530.0,9662.0,9782.0,7056.0,6791.0,8725.285714285714,1283.5863448800703,8664.57142857143,1229.7120184626763
2022-05-15,7203,5,15,6,135,1,7201.0,8530.0,9662.0,6869.0,7137.0,8746.0,1252.9626224808173,8693.857142857143,1185.75700307001
2022-05-16,9452,5,16,0,136,0,7203.0,7201.0,8530.0,9335.0,8365.0,8793.714285714286,1173.4049761680365,8698.57142857143,1179.2042763128984
2022-05-17,10201,5,17,1,137,0,9452.0,7203.0,7201.0,9843.0,9670.0,8810.42857142857,1183.1926945268144,8776.214285714286,1191.2754108078893
2022-05-18,10227,5,18,2,138,0,10201.0,9452.0,7203.0,9782.0,10125.0,8861.57142857143,1241.5612291445616,8814.142857142857,1229.7530619626423
2022-05-19,10308,5,19,3,139,0,10227.0,10201.0,9452.0,9662.0,9483.0,8925.142857142857,1306.251817041598,8821.42857142857,1238.3885133067129
2022-05-20,9227,5,20,4,140,0,10308.0,10227.0,10201.0,8530.0,8656.0,9017.42857142857,1387.292429776415,8880.357142857143,1290.810157473694
2022-05-21,7381,5,21,5,141,1,9227.0,10308.0,10227.0,7201.0,7056.0,9117.0,1371.3991638714554,8921.142857142857,1292.1960352076978
2022-05-22,9536,5,22,6,142,1,7381.0,9227.0,10308.0,7203.0,6869.0,9142.714285714286,1330.5653828714683,8944.357142857143,1258.5936967133173
2022-05-23,10417,5,23,0,143,0,9536.0,7381.0,9227.0,9452.0,9335.0,9476.0,1019.5629782741789,9134.857142857143,1113.8162296386658
2022-05-24,10855,5,24,1,144,0,10417.0,9536.0,7381.0,10201.0,9843.0,9613.857142857143,1079.2686456691179,9212.142857142857,1165.1291019349414
2022-05-25,10385,5,25,2,145,0,10855.0,10417.0,9536.0,10227.0,9782.0,9707.285714285714,1163.5807827976007,9284.42857142857,1236.4863814165
2022-05-26,9540,5,26,3,146,0,10385.0,10855.0,10417.0,10308.0,9662.0,9729.857142857143,1176.7999587261127,9327.5,1265.3181266141573
2022-05-27,8513,5,27,4,147,0,9540.0,10385.0,10855.0,9227.0,8530.0,9620.142857142857,1149.3972954804553,9318.785714285714,1263.2556339487253
2022-05-28,7076,5,28,5,148,1,8513.0,9540.0,10385.0,7381.0,7201.0,9518.142857142857,1219.6352499242507,9317.57142857143,1264.0800677102368
2022-05-29,7443,5,29,6,149,1,7076.0,8513.0,9540.0,9536.0,7203.0,9474.57142857143,1310.7538361753006,9308.642857142857,1280.514656579215
2022-05-30,9387,5,30,0,150,0,7443.0,7076.0,8513.0,10417.0,9452.0,9175.57142857143,1516.9132975821697,9325.785714285714,1251.43328157823
2022-05-31,10477,5,31,1,151,0,9387.0,7443.0,7076.0,10855.0,10201.0,9028.42857142857,1423.5024712711079,9321.142857142857,1251.04951984276
2022-06-01,10042,6,1,2,152,0,10477.0,9387.0,7443.0,10385.0,10227.0,8974.42857142857,1347.8216817201576,9340.857142857143,1268.040272179094
2022-06-02,9796,6,2,3,153,0,10042.0,10477.0,9387.0,9540.0,10308.0,8925.42857142857,1293.1183056401385,9327.642857142857,1259.027317302601
2022-06-03,9852,6,3,4,154,0,9796.0,10042.0,10477.0,8513.0,9227.0,8962.0,1316.799402592261,9291.07142857143,1235.5777511434794
2022-06-04,7554,6,4,5,155,1,9852.0,9796.0,10042.0,7076.0,7381.0,9153.285714285714,1337.7924246418922,9335.714285714286,1244.3445867400835
2022-06-05,7182,6,5,6,156,1,7554.0,9852.0,9796.0,7443.0,9536.0,9221.57142857143,1221.2077160397182,9348.07142857143,1224.1346999967618
2022-06-06,9248,6,6,0,157,0,7182.0,7554.0,9852.0,9387.0,10417.0,9184.285714285714,1286.7849748226126,9179.92857142857,1351.3900230893355
2022-06-07,9685,6,7,1,158,0,9248.0,7182.0,7554.0,10477.0,10855.0,9164.42857142857,1284.2053129133778,9096.42857142857,1304.371095986053
2022-06-08,9752,6,8,2,159,0,9685.0,9248.0,7182.0,10042.0,10385.0,9051.285714285714,1179.9464273555968,9012.857142857143,1217.6287079112303
2022-06-09,9105,6,9,3,160,0,9752.0,9685.0,9248.0,9796.0,9540.0,9009.857142857143,1143.9050701541962,8967.642857142857,1173.718326001222
2022-06-10,8065,6,10,4,161,0,9105.0,9752.0,9685.0,9852.0,8513.0,8911.142857142857,1093.4603221841874,8936.57142857143,1163.1108627816961
2022-06-11,6833,6,11,5,162,1,8065.0,9105.0,9752.0,7554.0,7076.0,8655.857142857143,1044.7075234363394,8904.57142857143,1181.6753891296155
2022-06-12,7178,6,12,6,163,1,6833.0,8065.0,9105.0,7182.0,7443.0,8552.857142857143,1196.030856426578,8887.214285714286,1211.9962667225313
2022-06-13,9652,6,13,0,164,0,7178.0,6833.0,8065.0,9248.0,9387.0,8552.285714285714,1196.7956821289877,8868.285714285714,1238.075331905305
2022-06-14,9976,6,14,1,165,0,9652.0,7178.0,6833.0,9685.0,10477.0,8610.0,1244.7192454528379,8887.214285714286,1248.5968850347915
2022-06-15,9874,6,15,2,166,0,9976.0,9652.0,7178.0,9752.0,10042.0,8651.57142857143,1290.6193419110712,8851.42857142857,1205.9796984057966
2022-06-16,9466,6,16,3,167,0,9874.0,9976.0,9652.0,9105.0,9796.0,8669.0,1308.654015901076,8839.42857142857,1193.9980488506856
2022-06-17,8345,6,17,4,168,0,9466.0,9874.0,9976.0,8065.0,9852.0,8720.57142857143,1335.5365784513845,8815.857142857143,1176.7945940067111
2022-06-18,7266,6,18,5,169,1,8345.0,9466.0,9874.0,6833.0,7554.0,8760.57142857143,1316.6895175837633,8708.214285714286,1143.1699637122954
2022-06-19,7142,6,19,6,170,1,7266.0,8345.0,9466.0,7178.0,7182.0,8822.42857142857,1217.4738679118718,8687.642857142857,1167.8624528561204
2022-06-20,9883,6,20,0,171,0,7142.0,7266.0,8345.0,9652.0,9248.0,8817.285714285714,1225.6267395755447,8684.785714285714,1171.8713619723344
2022-06-21,10084,6,21,1,172,0,9883.0,7142.0,7266.0,9976.0,9685.0,8850.285714285714,1254.614245400784,8730.142857142857,1207.1064485048046
2022-06-22,9662,6,22,2,173,0,10084.0,9883.0,7142.0,9874.0,9752.0,8865.714285714286,1271.3177827603051,8758.642857142857,1235.7552413335825
2022-06-23,9495,6,23,3,174,0,9662.0,10084.0,9883.0,9466.0,9105.0,8835.42857142857,1245.5590253837674,8752.214285714286,1230.4126999051239
2022-06-24,7697,6,24,4,175,0,9495.0,9662.0,10084.0,8345.0,8065.0,8839.57142857143,1248.0516625451155,8780.07142857143,1243.3611062998732
2022-06-25,6403,6,25,5,176,1,7697.0,9495.0,9662.0,7266.0,6833.0,8747.0,1313.1818863612705,8753.785714285714,1263.3701070836019
2022-06-26,7173,6,26,6,177,1,6403.0,7697.0,9495.0,7142.0,7178.0,8623.714285714286,1502.2904417685863,8723.07142857143,1317.7171672885415
2022-06-27,9143,6,27,0,178,0,7173.0,6403.0,7697.0,9883.0,9652.0,8628.142857142857,1497.2317153749088,8722.714285714286,1318.1687430540674
2022-06-28,9226,6,28,1,179,0,9143.0,7173.0,6403.0,10084.0,9976.0,8522.42857142857,1417.8857331892577,8686.357142857143,1297.4222138913785
2022-06-29,9118,6,29,2,180,0,9226.0,9143.0,7173.0,9662.0,9874.0,8399.857142857143,1291.8811127671543,8632.785714285714,1254.8617563191704
2022-06-30,8300,6,30,3,181,0,9118.0,9226.0,9143.0,9495.0,9466.0,8322.142857142857,1217.524048848524,8578.785714285714,1212.905296485123
2022-07-01,7708,7,1,4,182,0,8300.0,9118.0,9226.0,7697.0,8345.0,8151.428571428572,1104.164972146366,8495.5,1187.0542564231068
2022-07-02,6362,7,2,5,183,1,7708.0,8300.0,9118.0,6403.0,7266.0,8153.0,1103.4180229333,8450.0,1205.334106251132
2022-07-03,6525,7,3,6,184,1,6362.0,7708.0,8300.0,7173.0,7142.0,8147.142857142857,1114.3106132752405,8385.42857142857,1294.553960267344
2022-07-04,8638,7,4,0,185,0,6525.0,6362.0,7708.0,9143.0,9883.0,8054.571428571428,1229.6703971857617,8341.357142857143,1349.4784523683595
2022-07-05,8987,7,5,1,186,0,8638.0,6525.0,6362.0,9226.0,10084.0,7982.428571428572,1168.4616463745504,8252.42857142857,1279.2670806896322
2022-07-06,9220,7,6,2,187,0,8987.0,8638.0,6525.0,9118.0,9662.0,7948.285714285715,1128.8895302151038,8174.071428571428,1188.8520296283973
2022-07-07,8863,7,7,3,188,0,9220.0,8987.0,8638.0,8300.0,9495.0,7962.857142857143,1147.0170630194866,8142.5,1151.5835084452142
2022-07-08,8296,7,8,4,189,0,8863.0,9220.0,8987.0,7708.0,7697.0,8043.285714285715,1193.3984685605258,8097.357142857143,1105.970274127049
2022-07-09,6625,7,9,5,190,1,8296.0,8863.0,9220.0,6362.0,6403.0,8127.285714285715,1186.5394661630962,8140.142857142857,1100.8653139963815
2022-07-10,6537,7,10,6,191,1,6625.0,8296.0,8863.0,6525.0,7173.0,8164.857142857143,1123.8329396272275,8156.0,1075.2184035741423
2022-07-11,8852,7,11,0,192,0,6537.0,6625.0,8296.0,8638.0,9143.0,8166.571428571428,1120.9199877994495,8110.571428571428,1131.8877842100198
2022-07-12,9659,7,12,1,193,0,8852.0,6537.0,6625.0,8987.0,9226.0,8197.142857142857,1138.6977106287577,8089.785714285715,1114.0007028426771
2022-07-13,8862,7,13,2,194,0,9659.0,8852.0,6537.0,9220.0,9118.0,8293.142857142857,1240.1904999600547,8120.714285714285,1153.2905050380416
2022-07-14,8574,7,14,3,195,0,8862.0,9659.0,8852.0,8863.0,8300.0,8242.0,1202.404535365433,8102.428571428572,1138.1926100543483
2022-07-15,22577,7,15,4,196,0,8574.0,8862.0,9659.0,8296.0,7708.0,8200.714285714286,1182.3219688798547,8122.0,1144.1911486352692
2022-07-16,7326,7,16,5,197,1,22577.0,8574.0,8862.0,6625.0,6362.0,10240.857142857143,5566.574992116585,9184.07142857143,4019.212924562088
