CustomerID,Recency,Frequency,Monetary
15101.0,9,2,317.53
15103.0,31,2,703.36
15104.0,197,2,1027.44
15105.0,18,7,2298.93
15106.0,18,5,1422.52
15107.0,311,6,319.5
15108.0,142,4,1300.25
15109.0,246,1,484.95
15110.0,24,4,996.1
15111.0,29,3,1567.48
15113.0,10,3,3609.33
15114.0,30,10,2760.56
15115.0,18,1,340.11
15116.0,18,4,1352.75
15117.0,15,5,1551.78
15118.0,134,1,244.8
15119.0,246,1,266.4
15120.0,134,1,358.82
15121.0,50,2,457.72
15122.0,114,3,1633.78
15123.0,7,2,2199.31
15124.0,23,2,184.19
15125.0,25,15,11528.48
15127.0,66,1,406.53
15128.0,60,4,1471.0
15129.0,50,11,3447.4
15130.0,170,1,330.11
15132.0,18,5,977.9300000000001
15133.0,128,3,982.42
15134.0,15,8,1387.99
15135.0,239,1,139.05
15136.0,3,4,1286.7
15139.0,240,2,178.96
15140.0,52,7,2354.25
15142.0,46,1,498.74
15143.0,226,1,259.45
15144.0,8,17,6580.44
15145.0,4,4,1194.73
15146.0,165,2,1327.16
15147.0,240,1,623.5
15148.0,11,1,301.29
15149.0,134,1,520.8000000000001
15150.0,17,10,5314.47
15152.0,10,13,4745.69
15153.0,31,1,329.25
15154.0,75,1,296.42
15156.0,1,3,961.49
15157.0,4,3,1936.07
15158.0,45,1,401.40000000000003
15159.0,2,30,18641.010000000002
15160.0,357,1,158.16
15163.0,18,2,304.47
15164.0,69,3,843.05
15165.0,373,1,487.75
15167.0,321,1,163.0
15168.0,26,1,106.56
15171.0,331,1,1289.5
15172.0,9,5,1624.05
15174.0,323,1,135.75
15175.0,72,1,224.14
15178.0,260,1,40.5
15179.0,18,5,2206.95
15180.0,367,1,87.5
15181.0,66,3,689.4799999999999
15182.0,154,2,622.85
15184.0,29,2,406.76
15185.0,70,1,310.62
15186.0,14,2,411.41
15187.0,2,16,4777.18
15189.0,1,41,16225.39
15192.0,120,3,1044.32
15193.0,61,1,499.32
15194.0,3,15,7616.53
15195.0,3,1,3861.0
15197.0,11,3,1079.6100000000001
15198.0,92,2,193.64
15199.0,59,4,1268.7
15201.0,87,5,1236.54
15203.0,26,6,1827.8
15204.0,357,1,316.58
15205.0,85,2,653.24
15206.0,10,4,420.29999999999995
15208.0,1,5,870.12
15210.0,225,1,331.18
15211.0,60,2,894.4100000000001
15212.0,241,1,101.8
15213.0,319,2,328.35
15214.0,2,8,1661.44
15215.0,47,3,734.94
15216.0,88,1,96.6
15218.0,11,11,5756.89
15219.0,176,1,305.75
15220.0,52,6,1778.96
15221.0,366,1,403.25
15222.0,319,1,585.0
15223.0,226,2,755.75
15224.0,358,2,322.08
15225.0,234,1,409.40000000000003
15226.0,311,1,154.41
15227.0,37,5,1219.4
15228.0,66,4,3386.71
15230.0,239,2,429.6
15232.0,113,2,612.06
15234.0,277,1,197.0
15235.0,218,12,2247.51
15236.0,299,1,321.05
15237.0,2,4,1412.32
15238.0,29,3,1071.99
15239.0,10,2,780.59
15240.0,45,5,1706.57
15241.0,67,8,1756.44
15243.0,74,1,316.68
15244.0,65,2,631.57
15245.0,134,3,2515.84
15246.0,238,2,514.15
15247.0,122,1,356.0
15249.0,32,13,6688.46
15251.0,9,11,10484.99
15252.0,36,2,740.78
15253.0,16,5,918.1999999999999
15254.0,127,1,300.36
15255.0,67,1,890.85
15256.0,149,1,98.45
15257.0,283,1,317.15
15258.0,169,2,623.16
15260.0,100,7,1810.77
15261.0,135,1,254.82
15262.0,324,1,178.95000000000002
15263.0,107,1,156.51
15264.0,64,1,393.74
15265.0,151,2,1506.1200000000001
15266.0,338,1,119.3
15267.0,22,5,1717.36
15269.0,24,1,408.8
15270.0,16,7,2379.49
15271.0,7,15,2507.07
15272.0,57,2,721.94
15274.0,4,2,716.57
15275.0,38,1,615.14
15276.0,66,1,135.31
15277.0,47,1,255.89999999999998
15279.0,355,1,290.51
15280.0,172,1,113.12
15281.0,59,9,2332.15
15286.0,50,1,240.55
15287.0,22,2,486.69
15288.0,43,5,2306.52
15289.0,29,3,939.78
15290.0,5,18,7943.22
15291.0,26,15,4668.3
15292.0,201,1,180.94
15296.0,51,6,3672.86
15297.0,10,3,641.94
15298.0,2,12,4799.9
15299.0,67,7,4507.01
15300.0,64,1,496.44
15301.0,51,12,5070.35
15303.0,290,1,574.02
15304.0,61,8,694.4000000000001
15306.0,64,3,1174.35
15307.0,96,1,205.3
15308.0,274,1,310.47
15311.0,1,91,60767.9
15312.0,75,4,924.85
15313.0,110,1,52.0
15314.0,199,1,327.97
15315.0,64,2,570.5
15316.0,327,1,165.0
15318.0,4,1,312.62
15319.0,284,1,204.5
15320.0,44,1,267.13
15321.0,71,3,2748.31
15322.0,86,1,679.68
15325.0,104,1,162.29
15326.0,334,1,311.71
15327.0,53,1,208.75
15329.0,39,3,1049.7
15330.0,32,2,714.96
15332.0,366,4,1661.06
15333.0,208,1,1028.56
15334.0,157,3,351.67
15335.0,54,1,173.97
15339.0,66,2,574.07
15341.0,81,1,2020.52
15342.0,130,1,406.09
15343.0,87,1,364.5
15344.0,1,3,563.94
15345.0,46,1,393.54
15346.0,333,1,252.42000000000002
15347.0,366,1,201.60000000000002
15348.0,72,1,158.04
15349.0,158,2,473.81
15350.0,373,1,115.65
15351.0,12,7,1960.1100000000001
15353.0,255,2,777.02
15355.0,29,2,277.05
15356.0,31,10,2766.5
15358.0,5,22,8347.2
15360.0,40,1,427.93
15361.0,362,1,418.92
15363.0,373,1,326.0
15364.0,96,2,913.19
15365.0,26,7,2314.32
15366.0,75,2,602.51
15367.0,57,4,1877.59
15368.0,21,1,446.94000000000005
15370.0,41,7,2386.05
15372.0,137,1,2007.3999999999999
15373.0,8,12,2415.91
15374.0,129,1,168.0
15376.0,40,3,1233.3600000000001
15379.0,169,7,3703.29
15380.0,9,5,1690.2600000000002
15381.0,214,2,596.85
15382.0,15,6,5955.71
15384.0,170,2,642.41
15385.0,40,1,316.88
15386.0,186,1,394.14
15388.0,270,1,140.54
15389.0,172,1,500.0
15392.0,5,4,1535.53
15393.0,16,2,231.86
15394.0,10,4,2183.54
15395.0,326,1,107.45
15396.0,113,1,288.18
15397.0,290,1,94.0
15398.0,16,2,1345.53
15399.0,1,3,815.77
15400.0,92,5,716.2
15402.0,149,2,626.77
15405.0,189,1,349.1
15406.0,31,2,510.71000000000004
15407.0,34,4,1056.44
15408.0,264,1,267.18
15410.0,84,8,3450.84
15411.0,26,4,1358.88
15412.0,171,1,190.53
15414.0,10,3,774.9000000000001
15415.0,313,1,572.8100000000001
15416.0,65,4,3984.32
15417.0,85,1,508.8
15419.0,25,1,135.86
15421.0,59,4,950.36
15422.0,323,2,97.7
15423.0,38,1,43.5
15424.0,254,2,383.34
15426.0,19,5,1447.39
15427.0,33,3,1483.14
15428.0,15,1,93.78
15429.0,27,2,397.35
15432.0,23,1,171.19
15433.0,214,2,533.3
15434.0,8,5,1041.48
15435.0,22,1,149.29
15436.0,12,3,1122.53
15437.0,262,1,200.16
15438.0,131,1,156.57999999999998
15440.0,55,3,383.68
15442.0,249,1,594.0
15443.0,2,7,3236.91
15444.0,9,2,1418.26
15445.0,264,1,113.5
15447.0,331,1,155.17
15448.0,313,1,494.64
15449.0,26,3,974.52
15450.0,30,1,429.84
15452.0,30,3,538.73
15453.0,2,7,1388.37
15454.0,362,1,179.1
15456.0,283,3,447.22
15457.0,262,1,237.07
15458.0,25,1,161.64
15460.0,354,1,216.76
15462.0,94,3,234.6
15463.0,29,1,126.14
15464.0,338,1,1048.85
15465.0,20,18,7354.62
15466.0,85,1,334.53
15467.0,9,3,524.88
15468.0,51,2,467.51
15469.0,50,2,538.55
15471.0,2,1,469.48
15472.0,113,1,371.56
15473.0,14,7,1771.2
15475.0,77,1,454.10999999999996
15478.0,40,2,1441.42
15480.0,116,1,905.5
15482.0,16,12,11054.96
15483.0,161,4,233.81
15484.0,1,4,3594.31
15485.0,30,3,2575.0
15488.0,93,1,91.32000000000001
15489.0,23,3,1134.28
15491.0,95,6,3100.09
15492.0,28,2,659.4599999999999
15493.0,33,5,2001.8
15494.0,21,2,1299.23
15497.0,18,2,1262.2
15498.0,3,27,13316.4
15500.0,8,4,1131.56
15502.0,16,12,10384.93
15503.0,363,1,147.09
15504.0,81,1,52.83
15505.0,53,5,3610.96
15506.0,23,3,979.26
15507.0,172,1,492.36
15508.0,189,6,1000.27
15510.0,331,1,250.0
15511.0,12,5,909.23
15512.0,156,2,121.0
15513.0,33,19,14758.220000000001
15514.0,12,11,4139.46
15516.0,45,3,62.43
15517.0,233,1,267.03
15518.0,64,8,1942.45
15520.0,2,1,343.5
15521.0,40,8,3000.2
15522.0,33,2,398.84
15523.0,84,1,412.01000000000005
15524.0,25,1,440.0
15525.0,2,3,825.92
15526.0,33,2,148.44
15527.0,19,8,2429.78
15528.0,254,1,229.33
15529.0,23,11,3995.23
15530.0,22,4,1502.35
15531.0,8,2,2007.44
15532.0,25,4,1580.93
15533.0,19,3,807.57
15535.0,173,4,536.4
15537.0,163,1,110.92
15539.0,7,1,538.46
15540.0,11,1,213.3
15541.0,114,1,85.13000000000001
15543.0,288,1,127.86
15544.0,9,9,3546.71
15545.0,54,2,292.71999999999997
15547.0,7,14,4954.84
15549.0,77,3,1693.26
15550.0,4,4,575.63
15551.0,37,1,436.06
15552.0,217,1,90.12
15553.0,60,1,437.23
15554.0,278,1,217.2
15555.0,12,16,4805.17
15556.0,24,1,279.77
15557.0,29,1,473.65000000000003
15561.0,12,4,800.59
15562.0,352,1,134.55
15563.0,22,4,1400.44
15565.0,50,2,173.16
15567.0,19,1,186.01
15568.0,3,3,758.29
15569.0,104,5,1375.71
15570.0,7,12,4165.52
15571.0,12,4,650.4300000000001
15572.0,5,7,2552.86
15573.0,32,2,607.45
15574.0,178,4,702.25
15576.0,38,1,940.6700000000001
15577.0,151,3,258.88
15578.0,162,1,127.1
15579.0,69,2,348.6
15581.0,121,13,3679.9700000000003
15582.0,25,3,682.9100000000001
15584.0,24,4,725.11
15585.0,177,1,455.3
15587.0,50,4,913.6800000000001
15589.0,256,3,478.53000000000003
15592.0,47,1,388.58
15593.0,71,1,199.8
15594.0,16,5,1771.78
15596.0,101,5,1406.59
15597.0,35,1,324.57
15598.0,53,1,240.68
15599.0,27,2,761.74
15601.0,11,14,6776.56
15602.0,8,9,1297.8700000000001
15603.0,79,1,48.480000000000004
15604.0,52,1,216.39
15605.0,36,5,1198.23
15606.0,61,9,2920.16
15607.0,337,1,104.76
15608.0,28,4,1093.68
15609.0,184,1,298.48
15610.0,52,1,112.46000000000001
15611.0,10,13,1591.45
15612.0,36,2,195.15
15615.0,10,23,10399.74
15618.0,33,4,776.851
15619.0,11,1,336.40000000000003
15620.0,57,3,1553.18
15621.0,4,4,1293.03
15622.0,43,9,3709.56
15623.0,141,1,301.03
15624.0,117,4,588.13
15625.0,104,4,1534.26
15626.0,75,2,675.8
15628.0,5,9,2870.2400000000002
15630.0,45,2,1186.35
15632.0,16,8,3285.31
15634.0,17,1,243.55
15636.0,90,2,724.76
15637.0,53,1,223.36
15639.0,134,1,425.32
15640.0,4,15,12515.66
15641.0,105,4,1887.2
15643.0,192,3,664.0
15644.0,166,4,813.0
15645.0,19,1,612.01
15646.0,158,3,447.64000000000004
15648.0,204,2,657.35
15649.0,336,2,816.0
15651.0,37,3,646.3
15652.0,91,1,337.74
15653.0,93,2,877.4399999999999
15654.0,9,2,922.53
15655.0,243,1,560.67
15656.0,45,4,748.5
15657.0,23,1,30.0
15658.0,190,5,1024.1000000000001
15659.0,44,1,306.45
15660.0,25,9,1600.86
15661.0,317,2,309.8
15663.0,106,1,138.14
15664.0,51,1,386.43
15665.0,168,2,2242.01
15667.0,40,1,301.32
15668.0,218,1,76.32000000000001
15669.0,40,4,684.34
15670.0,297,1,173.05
15671.0,19,7,2657.13
15673.0,88,4,2881.02
15674.0,73,5,2446.6
15675.0,81,3,323.69
15676.0,19,3,3435.76
15677.0,49,1,657.23
15678.0,53,1,352.7
15679.0,24,4,781.28
15680.0,9,3,1333.68
15681.0,25,5,1426.16
15683.0,117,1,193.75
15687.0,9,9,2993.1
15689.0,120,2,254.1
15690.0,4,2,239.76
15691.0,252,1,136.8
15692.0,28,1,191.04
15694.0,1,14,6479.4
15695.0,267,2,409.98
15696.0,33,8,2736.46
15699.0,18,1,309.65
15700.0,172,2,696.68
15701.0,2,4,1542.14
15703.0,265,1,211.5
15704.0,140,4,2293.62
15705.0,201,1,143.1
15706.0,64,4,1060.56
15707.0,35,4,945.58
15708.0,41,7,3364.2400000000002
15709.0,284,1,133.25
15712.0,9,5,1072.3600000000001
15713.0,143,2,356.7
15714.0,12,2,330.88
15716.0,146,4,1118.81
15717.0,234,1,150.3
15719.0,33,13,5045.61
15720.0,24,1,598.73
15721.0,12,1,507.08
15722.0,36,5,2222.56
15723.0,365,1,203.1
15724.0,201,2,218.25
15725.0,15,1,415.25
15727.0,17,7,5178.96
15729.0,213,1,85.0
15730.0,66,3,1120.88
15732.0,212,2,294.12
15733.0,283,1,162.3
15734.0,115,2,1339.45
15737.0,15,8,1205.1200000000001
15738.0,19,16,4812.42
15739.0,66,1,449.12
15740.0,49,1,154.88
15743.0,16,4,784.46
15744.0,78,1,34.8
15745.0,19,4,1094.59
15746.0,134,1,196.88
15747.0,13,3,974.04
15748.0,40,1,149.31
15749.0,235,3,44534.3
15750.0,3,8,2465.48
15752.0,40,7,2637.38
15753.0,305,1,79.2
15754.0,51,3,458.57
15755.0,10,6,2364.25
15756.0,61,4,532.96
15757.0,66,2,714.42
15758.0,25,1,205.25
15759.0,218,3,253.04
15762.0,65,2,583.75
15763.0,32,2,1086.92
15764.0,88,6,3279.97
15766.0,64,1,315.06
15768.0,116,3,621.8299999999999
15769.0,7,26,56252.72
15773.0,6,1,635.6800000000001
15774.0,69,1,270.8
15775.0,245,1,104.9
15776.0,133,1,241.62
15777.0,241,4,1047.11
15780.0,184,3,475.28000000000003
15781.0,25,3,345.46
15782.0,10,3,2614.7400000000002
15783.0,11,1,246.3
15785.0,33,5,2328.9700000000003
15786.0,46,3,4932.2
15787.0,26,3,948.05
15789.0,358,1,351.3
15790.0,10,1,220.85
15791.0,44,2,1612.69
15793.0,15,3,965.61
15795.0,150,1,610.01
15796.0,1,8,2711.56
15797.0,113,4,2207.4
15799.0,76,3,884.14
15800.0,107,2,699.08
15801.0,46,3,1063.95
15802.0,143,1,451.42
15803.0,51,1,415.82000000000005
15804.0,1,13,4206.39
15805.0,23,17,5528.4800000000005
15806.0,46,3,784.58
15807.0,50,3,903.9
15808.0,306,4,3734.9700000000003
15809.0,36,5,515.77
15810.0,79,4,1391.98
15811.0,22,6,2218.62
15812.0,107,5,1801.14
15813.0,208,2,1303.9099999999999
15814.0,17,4,1945.33
15815.0,64,5,2100.6
15819.0,49,4,1905.45
15820.0,320,1,206.98
15821.0,44,2,570.96
15822.0,3,2,885.47
15823.0,372,1,15.0
15825.0,172,1,532.94
15826.0,56,3,1654.31
15827.0,73,14,1836.0900000000001
15829.0,99,2,636.14
15830.0,38,1,576.0
15831.0,58,3,801.76
15832.0,254,1,836.79
15834.0,70,4,2233.75
15835.0,44,4,954.09
15836.0,50,1,137.37
15837.0,65,1,391.98
15838.0,11,19,33643.08
15839.0,33,3,1048.49
15840.0,59,2,355.56
15841.0,73,4,1224.06
15843.0,304,1,118.95000000000002
15844.0,46,1,130.73999999999998
15845.0,18,8,3711.77
15847.0,38,2,389.27
15850.0,19,2,238.85
15852.0,187,2,160.71
15853.0,52,1,110.8
15854.0,4,12,2974.65
15855.0,137,5,712.24
15856.0,4,27,16387.57
15857.0,19,1,297.0
15858.0,16,5,1438.85
15860.0,41,8,977.21
15861.0,12,8,3165.36
15862.0,8,4,832.88
15863.0,26,2,68.84
15864.0,22,6,1936.3200000000002
15865.0,41,3,895.13
15866.0,101,1,230.53
15867.0,5,15,3812.64
15869.0,277,2,149.64
15870.0,33,1,354.09000000000003
15872.0,15,2,360.93
15874.0,64,7,4405.88
15877.0,2,2,493.28
15880.0,369,1,343.28000000000003
15881.0,312,5,501.39000000000004
15882.0,199,4,516.36
15883.0,2,2,396.48
15885.0,93,3,379.35
15886.0,60,1,181.09
15888.0,81,1,168.31
15889.0,157,2,446.87
15891.0,227,1,524.52
15894.0,253,2,263.55
15895.0,150,1,179.17
15897.0,194,2,222.05
15898.0,1,5,1388.88
15899.0,369,1,56.25
15900.0,24,1,351.11
15901.0,17,3,363.88
15903.0,10,7,5126.76
15904.0,8,1,164.68
15906.0,20,7,1567.69
15907.0,4,3,967.45
15909.0,174,1,191.94
15910.0,1,8,1232.18
15912.0,178,2,264.62
15916.0,16,8,1528.09
15917.0,248,1,123.1
15918.0,191,2,334.23
15919.0,20,2,639.89
15920.0,154,4,167.5
15921.0,173,1,336.03000000000003
15922.0,373,1,369.5
15923.0,373,1,127.08
15925.0,194,1,207.15
15930.0,67,1,426.63
15932.0,4,8,2495.87
15933.0,21,3,1107.46
15935.0,239,2,416.86
15937.0,64,1,145.35
15938.0,112,5,404.58
15939.0,90,15,6115.01
15940.0,311,1,35.8
15942.0,134,1,337.44
15944.0,277,1,325.1
15945.0,365,1,181.0
15947.0,83,1,1708.24
15948.0,8,2,955.24
15949.0,17,2,364.72
15950.0,32,4,1765.51
15951.0,9,2,708.22
15952.0,34,4,806.57
15953.0,15,8,1659.3799999999999
15955.0,24,14,4416.26
15957.0,32,1,428.89
15958.0,74,1,104.35
15963.0,20,2,470.76
15965.0,17,4,845.64
15967.0,23,2,418.83
15969.0,3,3,666.1
15970.0,304,1,314.1
15971.0,18,12,4199.85
15973.0,367,1,307.82000000000005
15974.0,39,7,3442.15
15975.0,84,1,371.01
15976.0,165,2,430.94
15977.0,17,2,1054.73
15978.0,77,1,1098.78
15980.0,89,3,2398.86
15981.0,25,8,3408.48
15983.0,22,4,1475.02
15984.0,3,10,2837.67
15985.0,123,2,1142.42
15986.0,30,1,168.12
15987.0,12,7,1451.28
15988.0,19,1,158.03
15990.0,44,2,792.11
15992.0,4,1,41.989999999999995
15993.0,9,7,2797.57
15994.0,55,1,427.07
15996.0,88,6,1060.68
15998.0,37,5,3089.97
16000.0,3,3,12393.7
16003.0,30,5,2735.37
16005.0,12,4,615.39
16006.0,211,1,101.4
16007.0,48,4,1701.94
16008.0,24,3,478.78
16009.0,22,4,992.71
16010.0,246,3,407.5
16011.0,8,16,3362.71
16012.0,35,3,1415.29
16013.0,4,47,37130.6
16014.0,38,3,662.38
16015.0,4,3,705.39
16016.0,3,8,1508.76
16017.0,47,1,211.88
16018.0,39,2,408.90000000000003
16019.0,47,9,3786.2400000000002
16020.0,17,3,851.01
16022.0,260,1,628.28
16023.0,46,3,719.81
16024.0,12,1,251.24
16025.0,30,1,439.65999999999997
16026.0,43,1,236.09
16027.0,92,6,934.62
16029.0,39,63,81024.84
16030.0,310,1,331.24
16031.0,92,2,548.94
16033.0,6,20,8816.4
16034.0,196,3,437.7
16036.0,87,2,758.92
16037.0,270,3,855.02
16038.0,8,3,471.78000000000003
16040.0,65,3,1313.55
16041.0,31,3,3166.4
16042.0,22,5,1197.27
16043.0,38,4,773.99
16045.0,120,4,1340.7
16048.0,373,2,256.44
16049.0,40,3,1111.79
16050.0,174,1,137.9
16052.0,54,1,362.06
16053.0,33,2,1511.95
16054.0,145,1,783.9
16055.0,221,1,134.8
16056.0,45,1,664.85
16057.0,16,7,2263.12
16059.0,66,6,1459.8600000000001
16062.0,10,4,1153.62
16063.0,260,1,335.32
16065.0,365,1,372.09
16066.0,17,5,1521.87
16070.0,22,2,852.15
16071.0,45,1,326.24
16072.0,288,1,584.3199999999999
16073.0,297,1,122.39999999999999
16076.0,3,10,2234.73
16078.0,284,1,79.2
16079.0,17,3,1352.0
16080.0,82,2,217.16
16081.0,56,5,2806.9
16083.0,101,2,1317.62
16084.0,299,1,436.18
16085.0,23,5,981.51
16086.0,59,5,1121.39
16091.0,155,2,315.06
16092.0,115,3,817.86
16093.0,107,1,17.0
16094.0,12,4,1078.23
16096.0,264,1,320.62
16097.0,240,1,185.04999999999998
16098.0,88,7,2005.63
16099.0,50,3,731.9
16101.0,71,1,1290.7
16102.0,42,3,1842.14
16103.0,7,6,1429.64
16104.0,62,1,302.36
16105.0,249,1,336.96
16106.0,66,1,108.38
16107.0,18,7,3204.1600000000003
16108.0,85,1,842.5
16109.0,219,2,611.88
16110.0,45,3,1337.48
16112.0,143,4,195.73999999999998
16113.0,183,1,161.38
16114.0,171,1,135.75000000000003
16115.0,10,8,1667.97
16116.0,212,1,612.78
16117.0,190,1,232.21
16119.0,8,2,423.36
16120.0,59,4,1309.14
16121.0,57,2,867.11
16122.0,73,4,684.4200000000001
16123.0,52,1,307.78
16124.0,317,1,249.0
16125.0,367,1,289.35
16126.0,29,4,6287.77
16127.0,39,1,656.25
16128.0,18,5,1880.22
16131.0,52,6,3506.54
16133.0,4,33,14589.04
16134.0,22,2,618.09
16135.0,263,1,517.55
16136.0,60,3,709.38
16139.0,19,3,635.41
16140.0,66,2,725.18
16141.0,88,1,620.4
16142.0,250,1,535.34
16143.0,3,6,2424.94
16144.0,247,1,175.2
16145.0,9,11,3799.4900000000002
16146.0,157,3,734.13
16147.0,134,1,375.0
16148.0,296,1,76.32000000000001
16149.0,5,2,280.52
16150.0,43,5,2053.02
16152.0,269,1,1829.04
16153.0,50,5,1824.23
16156.0,9,9,3122.04
16157.0,16,3,656.69
16159.0,282,1,348.2
16160.0,65,2,1025.44
16161.0,2,19,5575.56
16162.0,252,1,37.4
16163.0,232,2,856.6
16164.0,17,3,822.48
16168.0,11,27,3787.6
16169.0,8,4,1822.97
16170.0,51,6,1885.05
16171.0,59,1,73.2
16172.0,95,5,1140.21
16173.0,16,6,1418.32
16174.0,126,3,1009.5500000000001
16175.0,94,4,1037.59
16177.0,50,1,331.95
16178.0,138,1,197.9
16179.0,61,1,215.83
16180.0,100,8,10254.18
16181.0,73,1,305.54
16182.0,72,4,6617.65
16183.0,67,1,338.71000000000004
16184.0,64,6,1158.79
16185.0,17,2,529.41
16186.0,23,12,4006.94
16187.0,32,15,6911.4400000000005
16188.0,45,4,981.86
16189.0,16,2,215.48
16190.0,40,1,215.08
16191.0,3,13,5180.52
16193.0,237,1,314.45
16198.0,75,1,400.68100000000004
16200.0,4,2,1080.6200000000001
16201.0,3,4,1863.47
16202.0,361,1,365.27
16203.0,59,4,592.9
16204.0,23,1,405.71
16205.0,31,4,761.38
16206.0,55,4,537.0600000000001
16207.0,25,1,394.38
16208.0,45,2,664.26
16209.0,89,5,2262.62
16210.0,2,18,21086.3
16211.0,89,1,547.02
16212.0,19,2,690.34
16213.0,79,1,159.0
16214.0,171,3,1062.75
16215.0,81,1,242.35
16216.0,267,1,914.9300000000001
16217.0,235,2,304.25
16218.0,30,7,3084.68
16221.0,37,3,864.86
16222.0,318,1,846.72
16224.0,57,4,1295.3
16225.0,45,5,1096.32
16226.0,203,3,255.12
16227.0,225,1,314.22
16229.0,87,2,1010.6
16230.0,190,2,542.03
16232.0,44,4,990.88
16233.0,71,3,536.6800000000001
16235.0,41,5,867.31
16236.0,78,1,432.2
16239.0,57,2,414.2
16240.0,24,2,3718.8
16241.0,10,13,2607.87
16242.0,8,7,3603.21
16243.0,34,2,409.1
16244.0,212,2,1522.75
16245.0,24,3,1413.66
16247.0,170,1,114.56
16248.0,62,1,152.94
16249.0,53,5,1800.07
16250.0,261,2,389.44
16253.0,67,2,3683.86
16255.0,17,8,2619.91
16256.0,267,1,752.4300000000001
16257.0,177,1,46.95
16258.0,45,5,5203.51
16260.0,51,1,1035.45
16261.0,17,4,746.83
16265.0,9,9,5447.0
16266.0,74,7,861.89
16268.0,71,2,667.65
16270.0,353,1,1141.24
16271.0,3,5,1429.24
16272.0,117,1,411.7
16274.0,373,1,357.95
16275.0,197,1,559.87
16276.0,177,1,810.6000000000001
16278.0,100,1,566.38
16279.0,21,3,1509.58
16281.0,72,1,2062.06
16282.0,340,1,168.3
16283.0,6,5,1570.81
16284.0,31,2,823.97
16287.0,170,1,142.5
16292.0,122,1,302.25
16293.0,22,10,2248.9900000000002
16295.0,10,4,1328.55
16297.0,269,1,301.9
16298.0,23,3,598.2
16302.0,127,1,233.22
16303.0,26,3,5360.63
16305.0,139,1,361.21999999999997
16306.0,214,6,632.27
16308.0,38,4,2560.0
16309.0,106,2,706.57
16311.0,18,2,616.26
16313.0,3,2,274.15000000000003
16315.0,331,1,226.37
16316.0,64,8,2938.91
16317.0,120,3,1341.65
16318.0,35,1,328.15
16319.0,218,1,404.40000000000003
16320.0,172,2,1038.46
16321.0,72,5,373.65000000000003
16322.0,1,2,326.75
16323.0,196,1,207.50000000000003
16324.0,128,3,428.68
16325.0,47,3,594.24
16326.0,6,14,3110.96
16327.0,14,6,3844.22
16330.0,18,3,251.91
16332.0,28,7,1593.2
16333.0,8,22,26626.8
16337.0,37,1,151.05
16338.0,157,1,214.79999999999998
16339.0,284,1,109.95
16340.0,107,1,549.07
16341.0,25,4,1971.87
16342.0,75,4,322.41
16343.0,16,2,370.47999999999996
16344.0,158,1,101.10000000000001
16345.0,44,1,575.41
16347.0,11,2,887.65
16348.0,32,7,1469.45
16349.0,291,1,53.5
16350.0,21,4,1116.47
16351.0,333,1,153.9
16352.0,18,2,494.44
16353.0,4,23,6675.71
16354.0,63,2,395.8
16356.0,198,3,211.77
16357.0,33,3,658.88
16358.0,1,4,2027.5
16359.0,7,9,1750.92
16360.0,5,6,3512.53
16361.0,10,4,896.66
16362.0,32,5,734.77
16363.0,53,1,109.36000000000001
16364.0,12,2,707.04
16365.0,18,9,1540.42
16366.0,19,1,327.3
16367.0,37,2,804.49
16368.0,2,2,497.43
16369.0,18,3,1553.66
16370.0,82,4,1320.56
16372.0,33,2,367.93
16374.0,66,2,473.03000000000003
16376.0,9,2,987.01
16377.0,267,1,676.2
16378.0,247,3,362.95
16379.0,4,4,2157.4
16380.0,61,1,1780.59
16383.0,75,2,668.36
16384.0,90,2,584.5
16385.0,60,3,555.89
16386.0,29,2,317.2
16387.0,323,1,94.36
16389.0,53,4,1382.07
16392.0,270,1,221.19
16393.0,2,13,3046.21
16394.0,57,5,1555.34
16395.0,61,5,1486.9
16398.0,154,2,1705.8
16399.0,19,2,408.57
16400.0,95,1,303.93
16401.0,1,12,4098.32
16402.0,265,2,299.6
16403.0,312,1,177.5
16404.0,70,1,443.05
16405.0,302,2,167.25
16406.0,19,1,163.07
16407.0,13,10,2126.93
16409.0,36,5,2028.88
16411.0,19,2,214.65
16412.0,54,1,151.83
16413.0,57,1,262.2
16414.0,22,2,126.25
16415.0,44,1,210.35
16416.0,27,3,1051.4
16418.0,45,3,675.27
16419.0,113,6,972.23
16422.0,17,51,34684.4
16423.0,25,1,346.12
16424.0,191,1,133.56
16425.0,302,1,302.7
16426.0,2,10,1908.25
16427.0,263,2,241.06
16429.0,106,1,284.55
16430.0,57,1,300.85
16431.0,213,3,642.81
16432.0,64,1,287.4
16433.0,28,1,184.26
16434.0,29,7,1522.25
16438.0,6,5,798.35
16440.0,8,5,3640.67
16441.0,67,2,381.2
16442.0,2,3,616.79
16444.0,46,4,654.67
16445.0,34,1,230.51
16446.0,1,2,168472.5
16447.0,136,1,259.01
16448.0,198,1,188.89000000000001
16449.0,198,2,707.69
16450.0,150,1,311.92
16451.0,88,1,266.97
16454.0,45,2,6.9
16455.0,64,7,1841.18
16456.0,99,5,2158.37
16457.0,218,1,208.36
16458.0,3,18,3482.7400000000002
16460.0,28,3,814.72
16461.0,178,1,151.42
16462.0,74,3,136.0
16463.0,21,4,1422.4
16464.0,20,3,1314.68
16466.0,34,7,1603.46
16468.0,74,1,74.9
16469.0,24,4,650.43
16470.0,52,4,762.39
